order_id,client_id,enquiry_date,order_date,ship_mode,segment,product_id,category_id,product_name,sales,quantity,profit
US-2015-160299,C00000796,2023-04-09,2020-02-27,Standard Class,Consumer,FUR-FU-10002937,FF9,GE 48inch Fluorescent Tub,198.46,2,99.23
US-2015-160615,C00000223,2022-11-24,2020-02-27,Standard Class,Home Office,TEC-AC-10004761,TA13,Maell 4.7GB DVD+RW 3Pack,25.488,2,4.779
US-2015-152777,C00000342,2020-01-23,2020-02-28,Standard Class,Home Office,FUR-CH-10004477,FC5,Global Push Button Manage,767.214,14,161.9674
US-2015-153082,C00000334,2022-12-20,2020-02-28,Standard Class,Consumer,OFF-BI-10002949,OB7,Prestige Round Ring Binde,14.592,3,4.9248
US-2015-153696,C00000083,2021-12-04,2020-02-28,First Class,Consumer,OFF-AR-10003732,OA2,Newell 333,11.12,5,0.834
US-2015-158495,C00000222,2022-10-07,2020-02-28,Standard Class,Corporate,OFF-AP-10000124,OA12,Acco 6 Outlet Guardian Ba,4.992,3,-12.9792
US-2015-152252,C00000251,2020-03-02,2020-02-29,Standard Class,Corporate,OFF-BI-10002735,OB7,GBC Prestige ThermABind C,171.55,5,80.6285
US-2015-153409,C00000568,2023-01-06,2020-02-29,Standard Class,Corporate,OFF-AR-10004757,OA2,Crayola Colored Pencils,2.624,1,0.4264
US-2015-156086,C00000899,2023-07-05,2020-02-29,Standard Class,Consumer,TEC-AC-10001109,TA13,Logitech Trackman Marble ,47.984,2,13.1956
US-2015-156517,C00000968,2023-12-06,2020-02-29,Standard Class,Home Office,TEC-AC-10003033,TA13,Plantronics CS510  Overth,791.88,3,128.6805
US-2015-158975,C00000820,2023-02-16,2020-02-29,Standard Class,Corporate,OFF-BI-10002764,OB7,Recycled Pressboard Repor,18.088,7,6.5569
US-2015-159724,C00000178,2022-11-19,2020-02-29,Standard Class,Home Office,TEC-AC-10000158,TA13,Sony 64GB Class 10 Micro ,71.98,2,15.1158
US-2015-151801,C00001019,2021-03-11,2020-03-01,Standard Class,Corporate,FUR-FU-10003374,FF9,Electri Fluorescent Magni,148.02,3,41.4456
US-2015-152627,C00000502,2020-07-13,2020-03-01,Standard Class,Corporate,OFF-EN-10003001,OE16,Ames ColorFile Green Diam,419.9,5,197.353
US-2015-152656,C00001000,2022-12-03,2020-03-01,Second Class,Consumer,FUR-CH-10004626,FC5,Office Star Fle Back Scoo,302.67,3,72.6408
US-2015-153448,C00000810,2022-03-22,2020-03-01,Standard Class,Corporate,FUR-FU-10003798,FF9,Ultra Door Kickplate 8inc,79.12,5,13.846
US-2015-153865,C00000471,2020-02-12,2020-03-01,Second Class,Consumer,FUR-FU-10004270,FF9,Eecutive Impressions 13in,57.69,3,23.6529
US-2015-154765,C00000113,2020-04-14,2020-03-01,Standard Class,Corporate,OFF-EN-10000483,OE16,White Envelopes White Env,24.4,2,7.93
US-2015-155590,C00000622,2023-07-07,2020-03-01,Second Class,Home Office,OFF-PA-10004255,OP4,ero 219,32.4,5,15.552
US-2015-156718,C00000569,2022-01-09,2020-03-01,Standard Class,Consumer,OFF-PA-10000100,OP4,ero 1945,81.98,2,40.1702
US-2015-157391,C00000487,2022-11-13,2020-03-01,Second Class,Corporate,TEC-AC-10000057,TA13,Microsoft Natural Ergonom,149.95,5,31.4895
US-2015-158051,C00000964,2023-06-02,2020-03-01,Second Class,Consumer,OFF-ST-10003208,OS3,Adjustable Depth LetterLe,435.504,3,48.9942
US-2015-151101,C00000507,2023-03-28,2020-03-02,Standard Class,Consumer,TEC-PH-10002310,TP8,Plantronics Calisto P620M,783.96,5,68.5965
US-2015-151665,C00000937,2023-02-08,2020-03-02,Second Class,Corporate,TEC-PH-10001305,TP8,Panasonic K TS208W Corded,117.576,3,11.7576
US-2015-152371,C00000178,2020-02-16,2020-03-02,First Class,Corporate,OFF-ST-10001590,OS3,Tene Personal Project Fil,80.88,6,21.0288
US-2015-152880,C00000258,2020-01-08,2020-03-02,Second Class,Consumer,OFF-BI-10002827,OB7,Avery Durable Poly Binder,13.272,8,-10.6176
US-2015-153569,C00000590,2021-09-18,2020-03-02,Standard Class,Consumer,TEC-AC-10004568,TA13,Maell LTO Ultrium  800 GB,89.568,4,-1.1196
US-2015-154764,C00000404,2023-04-14,2020-03-02,Same Day,Corporate,FUR-FU-10000672,FF9,Eecutive Impressions 10in,35.28,3,11.9952
US-2015-156286,C00000846,2023-03-30,2020-03-02,Standard Class,Corporate,OFF-BI-10004236,OB7,traLife ClearVue SlantD R,17.616,4,-14.0928
US-2015-158177,C00000857,2021-02-06,2020-03-02,Second Class,Home Office,OFF-PA-10000418,OP4,ero 189,419.4,4,201.312
US-2015-159776,C00000768,2022-08-04,2020-03-02,Standard Class,Consumer,OFF-BI-10004141,OB7,Insertable Tab Indees For,1.908,3,-3.2436
US-2015-153693,C00000130,2020-10-01,2020-03-03,Standard Class,Home Office,OFF-PA-10001970,OP4,ero 1881,29.472,3,9.9468
US-2015-154149,C00000105,2022-02-08,2020-03-03,Standard Class,Corporate,OFF-AP-10001469,OA12,Fellowes 8 Outlet Superio,166.84,5,18.7695
US-2015-157479,C00000804,2021-12-28,2020-03-03,Standard Class,Consumer,FUR-CH-10002017,FC5,SAFCO Optional Arm Kit fo,37.296,2,-1.0656
US-2015-159120,C00000937,2021-04-09,2020-03-03,Second Class,Consumer,OFF-AR-10002952,OA2,Stanley Contemporary Batt,40.05,3,11.214
US-2015-159978,C00000941,2023-08-11,2020-03-03,Same Day,Home Office,OFF-FA-10000053,OF11,Revere Boed Rubber Bands ,5.67,3,0.1134
US-2015-151047,C00000399,2023-08-10,2020-03-04,Standard Class,Home Office,OFF-EN-10004483,OE16,#10 White Business Envelo,125.36,8,58.9192
US-2015-151686,C00000652,2023-08-26,2020-03-04,Standard Class,Consumer,OFF-BI-10001658,OB7,GBC Standard ThermABind C,39.872,2,12.9584
US-2015-153871,C00001018,2021-08-25,2020-03-04,Second Class,Consumer,FUR-FU-10001861,FF9,Floodlight Indoor Halogen,7.76,1,-2.134
US-2015-156897,C00000303,2023-03-05,2020-03-04,Same Day,Consumer,OFF-LA-10003510,OL14,Avery 4027 File Folder La,122.12,5,39.689
US-2015-157042,C00001050,2020-11-28,2020-03-04,Standard Class,Consumer,OFF-BI-10004519,OB7,GBC DocuBind P100 Manual ,398.352,3,124.485
US-2015-157593,C00000835,2020-03-27,2020-03-04,Standard Class,Consumer,OFF-FA-10004968,OF11,Rubber Band Ball,5.984,2,-1.3464
US-2015-151103,C00000117,2021-03-06,2020-03-05,Standard Class,Home Office,FUR-FU-10002963,FF9,Master Caster Door Stop G,2.032,1,-1.3208
US-2015-151275,C00000481,2022-09-10,2020-03-05,Standard Class,Corporate,FUR-FU-10002960,FF9,Eldon 200 Class Desk Acce,31.4,5,13.188
US-2015-152472,C00000984,2023-06-03,2020-03-05,Standard Class,Consumer,TEC-PH-10004447,TP8,Toshiba IPT2010SD IP Tele,222.384,2,16.6788
US-2015-154159,C00000716,2021-09-11,2020-03-05,First Class,Consumer,OFF-AR-10002445,OA2,SANFORD Major Accent High,21.24,3,8.0712
US-2015-156642,C00000222,2023-03-08,2020-03-05,Second Class,Consumer,OFF-ST-10004634,OS3,Personal Folder Holder Eb,44.84,5,5.605
US-2015-156989,C00000450,2023-05-19,2020-03-05,Standard Class,Corporate,OFF-PA-10004327,OP4,ero 1911,76.64,2,26.824
US-2015-157850,C00001048,2022-04-20,2020-03-05,Standard Class,Corporate,TEC-AC-10004510,TA13,Logitech Desktop MK120 Mo,98.16,6,9.816
US-2015-157899,C00000137,2020-08-30,2020-03-05,Standard Class,Consumer,TEC-AC-10003447,TA13,Micropad Numeric Keypads,31.984,2,1.999
US-2015-157967,C00000862,2023-07-05,2020-03-05,Second Class,Corporate,FUR-FU-10002445,FF9,DA TwoTone RosewoodBlack ,18.96,2,7.584
US-2015-158545,C00000300,2023-07-14,2020-03-05,Standard Class,Corporate,FUR-FU-10004960,FF9,Seth Thomas 12inch Clock ,183.84,8,62.5056
US-2015-160043,C00000659,2023-04-16,2020-03-05,Standard Class,Home Office,OFF-AR-10002987,OA2,Prismacolor Color Pencil ,39.68,2,16.2688
US-2015-150805,C00000796,2021-08-14,2020-03-06,Standard Class,Corporate,TEC-PH-10000441,TP8,VTech DS6151,201.584,2,20.1584
US-2015-153571,C00000657,2023-09-13,2020-03-06,Second Class,Corporate,OFF-ST-10001558,OS3,Acco Perma 4000 Stacking ,64.96,4,9.744
US-2015-153809,C00000788,2021-04-26,2020-03-06,Second Class,Consumer,OFF-BI-10003676,OB7,GBC Standard Recycled Rep,17.248,2,6.0368
US-2015-154170,C00000247,2020-10-21,2020-03-06,Standard Class,Consumer,TEC-PH-10003885,TP8,Cisco SPA508G,263.96,4,76.5484
US-2015-157688,C00000685,2022-05-05,2020-03-06,Second Class,Corporate,OFF-ST-10003208,OS3,Adjustable Depth LetterLe,544.38,3,157.8702
US-2015-151110,C00001037,2020-03-27,2020-03-07,Standard Class,Home Office,OFF-BI-10004728,OB7,Wilson Jones Turn Tabs Bi,33.74,7,15.5204
US-2015-151241,C00000853,2023-08-01,2020-03-07,First Class,Corporate,TEC-PH-10003988,TP8,LF Elite 3D Dazzle Design,43.6,4,12.208
US-2015-152551,C00000409,2020-11-10,2020-03-07,Standard Class,Consumer,OFF-AR-10001919,OA2,OIC #2 Pencils Medium Sof,9.4,5,2.726
US-2015-155726,C00000378,2023-11-21,2020-03-07,Standard Class,Consumer,OFF-PA-10000533,OP4,Southworth Parchment Pape,5.232,1,1.7004
US-2015-155919,C00000567,2020-07-01,2020-03-07,Same Day,Corporate,TEC-PH-10004165,TP8,Mitel MiVoice 5330e IP Ph,549.98,2,142.9948
US-2015-157201,C00000691,2020-05-04,2020-03-07,Standard Class,Consumer,FUR-FU-10003553,FF9,Howard Miller 1312inch Di,82.524,3,-41.262
US-2015-159883,C00000347,2022-10-03,2020-03-07,First Class,Corporate,OFF-AP-10000358,OA12,Fellowes Basic HomeOffice,25.96,2,7.5284
US-2015-160021,C00000012,2021-11-08,2020-03-07,First Class,Corporate,OFF-PA-10000520,OP4,ero 201,41.472,8,14.5152
US-2015-151535,C00000295,2020-04-28,2020-03-08,Standard Class,Corporate,TEC-PH-10000560,TP8,Samsung Galay S III  16GB,2239.936,8,223.9936
US-2015-154741,C00000757,2022-12-01,2020-03-08,First Class,Home Office,OFF-PA-10000062,OP4,Green Bar Computer Printo,164.88,3,80.7912
US-2015-155427,C00000953,2022-09-20,2020-03-08,Standard Class,Consumer,OFF-PA-10002741,OP4,ero 1980,8.56,2,3.852
US-2015-158938,C00000006,2021-06-15,2020-03-08,First Class,Corporate,OFF-BI-10004593,OB7,Ibico Laser Imprintable B,78.6,5,-62.88
US-2015-160012,C00000706,2021-07-09,2020-03-08,Standard Class,Corporate,FUR-FU-10004306,FF9,Electri Halogen Magnifier,621.76,4,46.632
US-2015-160077,C00000572,2023-01-24,2020-03-08,Standard Class,Corporate,OFF-EN-10002312,OE16,#10 SelfSeal White Envelo,66.54,6,32.6046
US-2015-151398,C00000833,2021-07-06,2020-03-09,Second Class,Consumer,TEC-PH-10002555,TP8,Nortel Meridian M5316 Dig,155.37,1,-36.253
US-2015-154420,C00000164,2022-06-05,2020-03-09,Second Class,Consumer,FUR-TA-10004086,FT6,KI AdjustableHeight Table,515.88,6,113.4936
US-2015-154535,C00000782,2023-10-19,2020-03-09,Standard Class,Home Office,OFF-AR-10002135,OA2,Boston HeavyDuty Trimline,289.2,6,83.868
US-2015-156019,C00000085,2021-12-08,2020-03-09,Standard Class,Corporate,OFF-AP-10001366,OA12,Staple holder,43.92,4,11.8584
US-2015-157162,C00000933,2021-05-26,2020-03-09,First Class,Consumer,OFF-PA-10003543,OP4,ero 1985,15.552,3,5.4432
US-2015-157757,C00000507,2023-03-06,2020-03-09,Standard Class,Consumer,FUR-CH-10001270,FC5,Harbour Creations Steel F,362.25,6,0
US-2015-158451,C00000699,2022-05-27,2020-03-09,Second Class,Corporate,OFF-LA-10000262,OL14,Avery 494,6.264,3,2.0358
US-2015-159972,C00000005,2020-09-01,2020-03-09,Standard Class,Consumer,OFF-AP-10001469,OA12,Fellowes 8 Outlet Superio,133.472,4,15.0156
US-2015-160392,C00000134,2020-08-26,2020-03-09,Second Class,Corporate,TEC-AC-10004145,TA13,Logitech diNovo Edge Keyb,2249.91,9,517.4793
US-2015-153856,C00000078,2020-01-24,2020-03-10,Standard Class,Consumer,OFF-AR-10001662,OA2,Rogers Handheld Barrel Pe,2.74,1,0.7398
US-2015-155564,C00000683,2023-04-05,2020-03-10,Same Day,Consumer,OFF-BI-10002429,OB7,Premier Elliptical Ring B,18.264,2,-13.3936
US-2015-155606,C00000639,2020-05-25,2020-03-10,Standard Class,Consumer,OFF-BI-10001922,OB7,Store Dura Pro Binders,33.264,7,11.2266
US-2015-156497,C00001019,2022-06-19,2020-03-10,First Class,Home Office,TEC-AC-10000892,TA13,NETGEAR N750 Dual Band Wi,360,4,129.6
US-2015-156726,C00000558,2022-10-03,2020-03-10,Standard Class,Corporate,OFF-AP-10003266,OA12,Holmes Replacement Filter,23.696,2,6.5164
US-2015-157554,C00000090,2022-03-18,2020-03-10,Standard Class,Consumer,OFF-ST-10003722,OS3,Project Tote Personal Fil,98.21,7,28.4809
US-2015-158129,C00000835,2022-03-23,2020-03-10,Standard Class,Home Office,OFF-EN-10001532,OE16,Brown Kraft Recycled Enve,101.88,6,50.94
US-2015-158131,C00000435,2023-08-02,2020-03-10,Standard Class,Consumer,OFF-BI-10001098,OB7,Acco DRing Binder wDublLo,21.38,5,-33.139
US-2015-153022,C00000862,2021-07-27,2020-03-11,Second Class,Home Office,OFF-EN-10004459,OE16,SecurityTint Envelopes,15.28,2,7.4872
US-2015-154576,C00000296,2023-05-28,2020-03-11,Standard Class,Corporate,TEC-PH-10002275,TP8,Mitel 5320 IP Phone VoIP ,302.384,2,30.2384
US-2015-156382,C00000574,2022-03-14,2020-03-11,Standard Class,Consumer,TEC-MA-10000423,TM17,Teas Instruments TI34 Sci,105.552,6,35.6238
US-2015-156923,C00000207,2021-09-01,2020-03-11,Standard Class,Corporate,OFF-BI-10003712,OB7,Acco Pressboard Covers wi,6.874,7,-10.6547
US-2015-159673,C00000677,2020-02-15,2020-03-11,First Class,Consumer,OFF-BI-10002049,OB7,UniKeep View Case Binders,4.401,3,-3.5208
US-2015-151717,C00000900,2021-09-22,2020-03-12,Standard Class,Consumer,FUR-BO-10000468,FB10,OSullivan 2Shelf HeavyDut,102.018,7,-183.6324
US-2015-152810,C00000501,2022-02-24,2020-03-12,Standard Class,Corporate,OFF-BI-10002764,OB7,Recycled Pressboard Repor,7.752,3,2.8101
US-2015-153017,C00000411,2023-01-05,2020-03-12,First Class,Consumer,FUR-FU-10001085,FF9,3M Polarizing Light Filte,111.9,6,51.474
US-2015-154703,C00000339,2023-10-23,2020-03-12,Second Class,Consumer,OFF-LA-10000476,OL14,Avery 05222 Permanent Sel,8.26,2,3.7996
US-2015-155202,C00000110,2022-04-20,2020-03-12,First Class,Home Office,TEC-PH-10000455,TP8,GE 30522EE2,347.97,3,100.9113
US-2015-157350,C00000506,2020-01-07,2020-03-12,Second Class,Corporate,FUR-CH-10003746,FC5,Hon 4070 Series Pagoda Ro,1925.88,6,539.2464
US-2015-150933,C00000470,2020-08-22,2020-03-13,Second Class,Consumer,TEC-PH-10004830,TP8,Pyle PRT45 Retro Home Tel,201.568,4,22.6764
US-2015-151097,C00000270,2020-01-24,2020-03-13,Standard Class,Home Office,OFF-LA-10000262,OL14,Avery 494,20.88,8,9.6048
US-2015-152726,C00000944,2020-08-13,2020-03-13,Standard Class,Home Office,OFF-PA-10003309,OP4,ero 211,31.104,6,10.8864
US-2015-155295,C00000591,2023-03-18,2020-03-13,Standard Class,Consumer,OFF-BI-10001989,OB7,Premium Transparent Prese,117.488,7,41.1208
US-2015-156461,C00000593,2023-08-22,2020-03-13,Second Class,Home Office,OFF-BI-10000301,OB7,GBC Instant Report Kit,3.882,3,-5.823
US-2015-156553,C00000048,2024-01-05,2020-03-13,Standard Class,Corporate,OFF-BI-10001071,OB7,GBC ProClick Punch Bindin,102.368,2,37.1084
US-2015-160117,C00000740,2020-10-28,2020-03-13,Standard Class,Consumer,OFF-PA-10001125,OP4,ero 1988,223.056,9,69.705
US-2015-160409,C00000222,2020-09-28,2020-03-13,Standard Class,Consumer,OFF-BI-10001543,OB7,GBC VeloBinder Manual Bin,57.584,2,20.1544
US-2015-160622,C00000070,2020-05-29,2020-03-13,Second Class,Home Office,OFF-BI-10002012,OB7,Wilson Jones Easy Flow II,5.4,3,2.592
US-2015-150673,C00000360,2021-08-07,2020-03-14,Standard Class,Corporate,OFF-PA-10000533,OP4,Southworth Parchment Pape,20.928,4,6.8016
US-2015-151931,C00000181,2021-01-07,2020-03-14,Second Class,Corporate,OFF-AP-10003971,OA12,Belkin 6 Outlet Metallic ,4.356,2,-11.7612
US-2015-155514,C00000383,2022-10-07,2020-03-14,Standard Class,Home Office,TEC-PH-10000038,TP8,Jawbone MINI JAMBO Wirele,273.96,2,10.9584
US-2015-156116,C00000692,2020-03-02,2020-03-14,Standard Class,Consumer,OFF-ST-10004337,OS3,SAFCO Commercial Wire She,306.2,5,0
US-2015-157869,C00000575,2021-07-09,2020-03-14,Second Class,Home Office,OFF-PA-10000249,OP4,Easystaple paper,29.472,3,9.9468
US-2015-159267,C00000588,2020-04-27,2020-03-14,Standard Class,Consumer,OFF-BI-10000320,OB7,GBC Plastic Binding Combs,41.328,7,14.9814
US-2015-150834,C00000022,2023-09-21,2020-03-15,Standard Class,Corporate,TEC-CO-10004202,TC18,Brother DCP1000 Digital 3,719.976,3,134.9955
US-2015-151464,C00000991,2021-02-27,2020-03-15,Second Class,Consumer,OFF-PA-10004071,OP4,Eaton Premium ContinuousF,110.96,2,53.2608
US-2015-156843,C00001021,2021-10-18,2020-03-15,Standard Class,Corporate,OFF-BI-10003712,OB7,Acco Pressboard Covers wi,34.37,7,16.8413
US-2015-157886,C00000463,2021-06-18,2020-03-15,Standard Class,Consumer,OFF-PA-10002254,OP4,ero 1883,295.456,14,96.0232
US-2015-159125,C00000169,2020-01-16,2020-03-15,First Class,Corporate,TEC-AC-10004633,TA13,Verbatim 25 GB 6 Bluray S,34.95,5,15.378
US-2015-160237,C00000397,2023-03-25,2020-03-15,Standard Class,Consumer,OFF-PA-10002005,OP4,ero 225,19.44,3,9.3312
US-2015-151621,C00000962,2022-02-25,2020-03-16,First Class,Corporate,OFF-PA-10004039,OP4,ero 1882,167.94,3,82.2906
US-2015-154281,C00000350,2023-05-11,2020-03-16,Standard Class,Consumer,TEC-AC-10004901,TA13,Kensington SlimBlade Note,279.944,7,48.9902
US-2015-155998,C00000993,2022-01-26,2020-03-16,Second Class,Consumer,TEC-PH-10001448,TP8,Anker Astro 15000mAh USB ,99.98,2,3.9992
US-2015-158872,C00000660,2020-03-31,2020-03-16,Standard Class,Consumer,OFF-SU-10002189,OS15,Acme Rosewood Handle Lett,15.88,4,0.1588
US-2015-151175,C00000605,2023-03-09,2020-03-17,Standard Class,Consumer,OFF-PA-10000327,OP4,ero 1971,38.52,9,17.334
US-2015-151821,C00000504,2022-08-19,2020-03-17,Standard Class,Corporate,FUR-CH-10002965,FC5,Global Leather Highback E,422.058,3,-18.0882
US-2015-152324,C00000518,2021-10-19,2020-03-17,Standard Class,Home Office,FUR-BO-10003894,FB10,Safco Value Mate Steel Bo,120.666,2,21.294
US-2015-152411,C00001014,2022-11-28,2020-03-17,First Class,Consumer,OFF-PA-10000477,OP4,ero 1952,9.96,2,4.6812
US-2015-153310,C00000463,2021-05-14,2020-03-17,First Class,Consumer,TEC-PH-10003505,TP8,Geemarc AmpliPOWER60,278.4,3,80.736
US-2015-154150,C00000009,2023-04-02,2020-03-17,Standard Class,Consumer,OFF-PA-10002105,OP4,ero 223,6.48,1,3.1104
US-2015-154708,C00000250,2020-01-08,2020-03-17,Standard Class,Consumer,OFF-AR-10003811,OA2,Newell 327,6.63,3,1.7901
US-2015-155289,C00000454,2021-02-06,2020-03-17,Standard Class,Corporate,OFF-AR-10003602,OA2,Quartet Omega Colored Cha,11.68,2,5.4896
US-2015-155547,C00000036,2021-08-03,2020-03-17,Same Day,Corporate,FUR-FU-10002088,FF9,NuDell Float Frame 11  14,14.368,2,3.9512
US-2015-155562,C00000534,2020-08-22,2020-03-17,Second Class,Consumer,OFF-BI-10003274,OB7,Avery Durable Slant Ring ,15.92,4,7.4824
US-2015-155570,C00000349,2022-05-09,2020-03-17,Standard Class,Corporate,TEC-PH-10000560,TP8,Samsung Galay S III  16GB,699.98,2,195.9944
US-2015-156868,C00000528,2020-12-17,2020-03-17,Standard Class,Corporate,OFF-ST-10000689,OS3,Fellowes Strictly Busines,704.25,5,84.51
US-2015-156940,C00000860,2020-07-02,2020-03-17,Second Class,Consumer,FUR-FU-10002268,FF9,Ultra Door Push Plate,29.46,6,9.7218
US-2015-157328,C00000172,2023-10-01,2020-03-17,Same Day,Home Office,FUR-CH-10003774,FC5,Global Wood Trimmed Manag,63.686,1,-15.4666
US-2015-159648,C00000260,2021-07-17,2020-03-17,Standard Class,Corporate,OFF-AP-10002765,OA12,Fellowes Advanced Compute,26.49,1,7.4172
US-2015-152064,C00000536,2020-06-24,2020-03-18,Standard Class,Consumer,OFF-BI-10001758,OB7,Wilson Jones 14 Line Acry,53.4,10,25.098
US-2015-152119,C00000108,2023-04-07,2020-03-18,Standard Class,Consumer,OFF-BI-10001460,OB7,Plastic Binding Combs,60.6,5,20.4525
US-2015-153564,C00000856,2020-03-15,2020-03-18,Standard Class,Corporate,FUR-CH-10003973,FC5,GuestStacker Chair with C,892.224,3,89.2224
US-2015-154359,C00000039,2022-06-24,2020-03-18,First Class,Consumer,OFF-BI-10002414,OB7,GBC ProClick Spines for 3,25.06,2,11.7782
US-2015-157144,C00000110,2021-12-28,2020-03-18,First Class,Corporate,TEC-PH-10002185,TP8,QVS USB Car Charger 2Port,34.75,5,15.6375
US-2015-159708,C00000465,2023-09-20,2020-03-18,Second Class,Consumer,OFF-LA-10001982,OL14,Smead AlphaZ ColorCoded N,18.75,5,9
US-2015-155101,C00000367,2022-12-31,2020-03-19,Standard Class,Home Office,OFF-AP-10000938,OA12,Avanti 1.7 Cu. Ft. Refrig,161.568,2,16.1568
US-2015-156093,C00000893,2023-09-04,2020-03-19,Standard Class,Consumer,TEC-PH-10000441,TP8,VTech DS6151,377.97,3,105.8316
US-2015-156584,C00000469,2022-06-30,2020-03-19,Standard Class,Consumer,FUR-FU-10004093,FF9,HandFinished Solid Wood D,68.46,2,20.538
US-2015-156914,C00000718,2023-08-29,2020-03-19,Second Class,Home Office,TEC-PH-10001817,TP8,Wilson Electronics DB Pro,1718.4,6,150.36
US-2015-158038,C00001004,2023-01-13,2020-03-19,Standard Class,Consumer,OFF-PA-10000130,OP4,ero 199,12.84,3,5.778
US-2015-158738,C00000623,2023-05-31,2020-03-19,Standard Class,Corporate,OFF-PA-10004243,OP4,ero 1939,56.91,3,27.3168
US-2015-159244,C00000908,2023-12-09,2020-03-19,Standard Class,Corporate,OFF-BI-10004506,OB7,Wilson Jones data.warehou,2.469,1,-1.8106
US-2015-159302,C00000748,2020-01-26,2020-03-19,Standard Class,Consumer,OFF-PA-10001166,OP4,ero 2,15.552,3,5.4432
US-2015-160545,C00000760,2020-04-05,2020-03-19,Standard Class,Consumer,FUR-FU-10000087,FF9,Eecutive Impressions 14in,54.528,3,14.3136
US-2015-151049,C00000718,2020-05-24,2020-03-20,Standard Class,Consumer,TEC-AC-10003657,TA13,Lenovo 17Key USB Numeric ,108.768,4,2.7192
US-2015-151483,C00000866,2022-01-13,2020-03-20,Standard Class,Home Office,OFF-PA-10003001,OP4,ero 1986,60.12,9,28.8576
US-2015-151953,C00000653,2023-06-14,2020-03-20,Standard Class,Corporate,OFF-LA-10004345,OL14,Avery 493,15.712,4,5.6956
US-2015-152163,C00000252,2020-02-07,2020-03-20,Standard Class,Consumer,TEC-PH-10000439,TP8,GE DSL Phone Line Filter,159.96,5,17.9955
US-2015-153339,C00000548,2023-11-24,2020-03-20,Standard Class,Consumer,OFF-PA-10003256,OP4,Avery Personal Creations ,27.696,3,9.6936
US-2015-154075,C00000139,2020-03-30,2020-03-20,Second Class,Consumer,FUR-FU-10000221,FF9,Master Caster Door Stop B,20.32,4,6.9088
US-2015-155131,C00000440,2023-05-11,2020-03-20,Same Day,Home Office,TEC-AC-10002049,TA13,Plantronics Savi W720 Mul,1687.8,4,742.632
US-2015-156903,C00000393,2021-10-08,2020-03-20,Standard Class,Consumer,OFF-BI-10004364,OB7,Store Dura Pro Binders,3.564,2,-2.97
US-2015-158124,C00000131,2022-05-27,2020-03-20,Second Class,Corporate,TEC-MA-10000822,TM17,Lemark M611dhe Monochrome,3059.982,3,-509.997
US-2015-159857,C00000431,2023-09-16,2020-03-20,Standard Class,Corporate,FUR-FU-10000747,FF9,Tene B1RE Series Chair Ma,91.96,2,15.6332
US-2015-160041,C00000657,2022-07-08,2020-03-20,Second Class,Home Office,OFF-AR-10001315,OA2,Newell 310,3.52,2,1.0208
US-2015-160268,C00000772,2023-04-10,2020-03-20,Standard Class,Corporate,OFF-FA-10002988,OF11,Ideal Clamps,8.04,5,2.9145
US-2015-151303,C00000380,2023-12-24,2020-03-21,Same Day,Consumer,OFF-PA-10002870,OP4,Ampad Phone Message Book ,37.44,6,16.848
US-2015-152170,C00000544,2020-09-01,2020-03-21,Second Class,Consumer,TEC-AC-10002345,TA13,HP Standard 104 key PS2 K,43.5,3,10.875
US-2015-152808,C00000499,2021-12-25,2020-03-21,Standard Class,Home Office,FUR-FU-10004351,FF9,Staplebased wall hangings,29.22,3,12.8568
US-2015-153272,C00000690,2021-09-22,2020-03-21,Standard Class,Corporate,OFF-PA-10001293,OP4,ero 1946,12.96,2,6.2208
US-2015-154421,C00000297,2023-11-21,2020-03-21,First Class,Consumer,FUR-CH-10001854,FC5,Office Star  Professional,2807.84,8,673.8816
US-2015-159821,C00000787,2023-07-11,2020-03-21,Standard Class,Corporate,FUR-CH-10003774,FC5,Global Wood Trimmed Manag,245.646,3,8.1882
US-2015-160465,C00000015,2023-01-05,2020-03-21,Standard Class,Corporate,OFF-PA-10000232,OP4,ero 1975,15.552,3,5.6376
US-2015-151005,C00000402,2021-09-17,2020-03-22,Second Class,Home Office,FUR-TA-10003473,FT6,Bretford Rectangular Conf,1053.164,4,-105.3164
US-2015-153931,C00000571,2023-11-14,2020-03-22,Standard Class,Home Office,OFF-ST-10004963,OS3,Eldon Gobal File Keepers,136.26,9,5.4504
US-2015-155244,C00000637,2021-09-21,2020-03-22,Same Day,Consumer,TEC-PH-10002890,TP8,ATandT 17929 Lendline Tel,36.192,1,2.7144
US-2015-157815,C00000339,2023-05-17,2020-03-22,Standard Class,Consumer,TEC-AC-10001635,TA13,KeyTronic KT400U2  Keyboa,92.52,9,18.504
US-2015-158352,C00000954,2023-10-12,2020-03-22,Second Class,Home Office,FUR-FU-10002506,FF9,Tensor inchHersey Kissinc,38.97,3,4.6764
US-2015-160500,C00000629,2021-11-01,2020-03-22,Second Class,Corporate,TEC-AC-10000199,TA13,Kingston Digital DataTrav,19.04,4,-1.428
US-2015-151485,C00000291,2020-02-13,2020-03-23,Standard Class,Consumer,FUR-TA-10003748,FT6,Bevis 36  72 Conference T,174.286,2,-19.9184
US-2015-152573,C00000939,2023-09-11,2020-03-23,Second Class,Corporate,FUR-FU-10003394,FF9,Tene inchThe Solidsinch T,209.88,3,35.6796
US-2015-153236,C00000472,2021-10-30,2020-03-23,First Class,Corporate,OFF-PA-10000350,OP4,Message Book Standard Lin,17.12,2,8.0464
