order_id,client_id,enquiry_date,order_date,ship_mode,segment,product_id,category_id,product_name,sales,quantity,profit
US-2015-160137,C00000461,2020-10-10,2022-03-24,First Class,Consumer,OFF-PA-10004243,OP4,ero 1939,94.85,5,45.528
US-2015-150638,C00000699,2023-05-24,2022-03-25,Standard Class,Consumer,OFF-AR-10002255,OA2,Newell 346,8.64,3,2.5056
US-2015-153292,C00000143,2021-12-11,2022-03-25,Second Class,Corporate,OFF-EN-10003134,OE16,Staple envelope,23.36,2,11.68
US-2015-155458,C00000819,2023-11-11,2022-03-25,Standard Class,Consumer,TEC-PH-10001552,TP8,I Needs 3d Hello Kitty Hy,19.136,2,1.9136
US-2015-157639,C00000667,2022-05-02,2022-03-25,Standard Class,Consumer,FUR-TA-10001086,FT6,SAFCO PlanMaster Boards 6,486.368,4,36.4776
US-2015-157690,C00000325,2020-10-09,2022-03-25,First Class,Consumer,OFF-AP-10002867,OA12,Fellowes Command Center 5,203.52,3,54.9504
US-2015-158643,C00000422,2023-02-26,2022-03-25,First Class,Consumer,TEC-PH-10001336,TP8,Digium D40 VoIP phone,773.94,6,224.4426
US-2015-159413,C00000743,2022-04-04,2022-03-25,Standard Class,Consumer,OFF-AR-10004022,OA2,Panasonic KP380BK Classic,86.352,3,5.397
US-2015-151870,C00000932,2022-08-15,2022-03-26,Second Class,Consumer,FUR-BO-10004467,FB10,Bestar Classic Bookcase,349.965,7,-216.9783
US-2015-154323,C00000653,2021-10-28,2022-03-26,First Class,Corporate,OFF-FA-10000735,OF11,Staples,4.672,2,1.46
US-2015-152843,C00000135,2021-08-28,2022-03-27,Same Day,Consumer,OFF-AP-10000696,OA12,Holmes Odor Grabber,5.768,2,-13.5548
US-2015-155487,C00000538,2021-06-19,2022-03-27,Standard Class,Home Office,OFF-AP-10000576,OA12,Belkin 7 Outlet SurgeMast,39.48,1,11.0544
US-2015-159047,C00000733,2021-10-09,2022-03-27,Standard Class,Consumer,OFF-PA-10002222,OP4,ero Color Copier Paper 11,45.68,2,21.0128
US-2015-150637,C00000624,2020-11-22,2022-03-28,First Class,Consumer,OFF-PA-10002464,OP4,HP Office Recycled Paper ,23.12,4,11.3288
US-2015-150709,C00000976,2023-01-13,2022-03-28,Standard Class,Corporate,OFF-AR-10003056,OA2,Newell 341,21.4,5,6.206
US-2015-151479,C00000059,2021-03-16,2022-03-28,Standard Class,Home Office,OFF-SU-10002573,OS15,Acme 10inch Easy Grip Ass,35.06,2,10.518
US-2015-151772,C00000089,2023-11-04,2022-03-28,Second Class,Corporate,OFF-BI-10002160,OB7,Acco Hanging Data Binders,9.144,3,3.2004
US-2015-151887,C00000830,2023-09-17,2022-03-28,Standard Class,Corporate,OFF-AP-10002287,OA12,Eureka Sanitaire  MultiPr,6.992,2,0.5244
US-2015-152524,C00000103,2023-01-16,2022-03-28,Standard Class,Corporate,OFF-EN-10000056,OE16,Cameo Buff Policy Envelop,311.15,5,146.2405
US-2015-154288,C00000148,2022-01-26,2022-03-28,Standard Class,Corporate,OFF-EN-10004773,OE16,Staple envelope,61.96,2,30.3604
US-2015-155015,C00000202,2021-02-05,2022-03-28,Second Class,Corporate,FUR-CH-10004626,FC5,Office Star Fle Back Scoo,403.56,4,96.8544
US-2015-157002,C00000902,2021-12-15,2022-03-28,Standard Class,Corporate,OFF-BI-10004781,OB7,GBC Wire Binding Strips,38.088,4,-27.9312
US-2015-158601,C00000373,2022-07-11,2022-03-28,Second Class,Consumer,FUR-FU-10000771,FF9,Eldon 200 Class Desk Acce,18.84,3,7.9128
US-2015-160313,C00000367,2021-12-25,2022-03-28,Second Class,Corporate,OFF-FA-10003472,OF11,Bagged Rubber Bands,5.04,4,0.2016
US-2015-151719,C00000300,2023-10-21,2022-03-29,Standard Class,Consumer,FUR-FU-10000193,FF9,Tene Chairmats For Use wi,38.976,3,-50.6688
US-2015-155452,C00000329,2023-07-15,2022-03-29,Standard Class,Consumer,FUR-FU-10000732,FF9,Eldon 200 Class Desk Acce,18.84,3,6.0288
US-2015-155763,C00000234,2023-06-30,2022-03-29,Same Day,Consumer,FUR-CH-10004086,FC5,Hon 4070 Series Pagoda Ar,933.536,4,105.0228
US-2015-159463,C00000693,2021-12-12,2022-03-29,Standard Class,Consumer,TEC-PH-10002660,TP8,Nortel Networks T7316 E N,543.92,8,135.98
US-2015-160590,C00000732,2022-04-05,2022-03-29,Second Class,Consumer,OFF-PA-10004530,OP4,Personal Creations Ink Je,160.72,14,78.7528
US-2015-154972,C00000436,2022-05-23,2022-03-30,First Class,Corporate,TEC-MA-10000822,TM17,Lemark M611dhe Monochrome,3059.982,2,679.996
US-2015-155902,C00000726,2021-06-04,2022-03-30,Standard Class,Consumer,OFF-BI-10003712,OB7,Acco Pressboard Covers wi,15.712,4,5.6956
US-2015-156460,C00000470,2023-03-25,2022-03-30,Standard Class,Consumer,OFF-AR-10002255,OA2,Newell 346,2.304,1,0.2592
US-2015-157199,C00000707,2023-05-07,2022-03-30,Standard Class,Consumer,TEC-AC-10004571,TA13,Logitech G700s Rechargeab,899.91,9,377.9622
US-2015-157465,C00000676,2022-07-19,2022-03-30,First Class,Consumer,TEC-PH-10003931,TP8,JBL Micro Wireless Portab,95.984,2,5.999
US-2015-159335,C00000853,2022-01-04,2022-03-30,First Class,Corporate,FUR-BO-10003441,FB10,Bush Westfield Collection,141.372,2,-14.1372
US-2015-160406,C00000976,2022-07-03,2022-03-30,Standard Class,Corporate,OFF-AP-10000390,OA12,Euro Pro Shark Stick Mini,48.784,4,-131.7168
US-2015-150866,C00000572,2022-02-04,2022-03-31,Standard Class,Consumer,OFF-ST-10002554,OS3,Tennsco Industrial Shelvi,78.256,2,-17.6076
US-2015-152197,C00000763,2021-01-12,2022-03-31,Standard Class,Corporate,OFF-FA-10000304,OF11,Advantus Push Pins,6.54,3,2.6814
US-2015-152947,C00000125,2021-06-13,2022-03-31,Standard Class,Corporate,OFF-BI-10002432,OB7,Wilson Jones Standard DRi,25.3,5,11.891
US-2015-153226,C00000004,2022-03-25,2022-03-31,Same Day,Consumer,OFF-PA-10001952,OP4,ero 1902,36.544,2,11.8768
US-2015-154175,C00000744,2023-01-09,2022-03-31,Standard Class,Home Office,OFF-BI-10003727,OB7,Avery Durable Slant Ring ,13.376,4,4.6816
US-2015-154324,C00000440,2022-09-02,2022-03-31,Standard Class,Home Office,FUR-CH-10004875,FC5,Harbour Creations 67200 S,113.888,2,9.9652
US-2015-154995,C00000821,2022-05-14,2022-03-31,Standard Class,Consumer,OFF-BI-10003727,OB7,Avery Durable Slant Ring ,2.508,2,-1.8392
US-2015-156397,C00000298,2023-09-28,2022-03-31,Same Day,Home Office,FUR-CH-10003061,FC5,Global Leather Task Chair,215.976,3,-2.6997
US-2015-157706,C00000266,2023-05-20,2022-03-31,Second Class,Home Office,OFF-PA-10002586,OP4,ero 1970,11.952,3,4.0338
US-2015-157732,C00000206,2021-10-07,2022-03-31,Standard Class,Home Office,FUR-TA-10003715,FT6,Hon 2111 Invitation Serie,1004.976,6,-175.8708
US-2015-158028,C00000222,2023-12-09,2022-03-31,Standard Class,Home Office,TEC-AC-10004568,TA13,Maell LTO Ultrium  800 GB,44.784,2,-0.5598
US-2015-158246,C00000270,2023-11-08,2022-03-31,First Class,Consumer,OFF-ST-10003816,OS3,Fellowes HighStak Drawer ,422.856,3,15.8571
US-2015-159633,C00000218,2022-11-29,2022-03-31,Standard Class,Consumer,OFF-PA-10000019,OP4,ero 1931,12.96,2,6.2208
US-2015-159856,C00000950,2022-10-02,2022-03-31,Standard Class,Consumer,FUR-CH-10002044,FC5,Office Star  Contemporary,419.136,4,-68.1096
US-2015-150811,C00000943,2023-09-09,2022-04-01,Second Class,Consumer,FUR-TA-10003238,FT6,Chromcraft BullNose Wood ,385.686,1,-60.6078
US-2015-154620,C00000258,2021-03-30,2022-04-01,First Class,Consumer,TEC-PH-10000376,TP8,Square Credit Card Reader,15.984,2,1.1988
US-2015-154831,C00000935,2022-01-02,2022-04-01,Standard Class,Consumer,OFF-PA-10002893,OP4,Wirebound Service Call Bo,19.36,2,9.2928
US-2015-155214,C00000836,2021-02-01,2022-04-01,First Class,Consumer,OFF-BI-10000201,OB7,Avery Triangle Shaped She,2.214,3,-1.476
US-2015-155519,C00000503,2022-02-03,2022-04-01,Second Class,Corporate,OFF-LA-10004425,OL14,Stapleon labels,8.67,3,4.0749
US-2015-155740,C00000829,2023-01-20,2022-04-01,Same Day,Home Office,FUR-CH-10002774,FC5,Global Delue Stacking Cha,122.352,3,13.7646
US-2015-157635,C00000864,2020-09-23,2022-04-01,First Class,Home Office,OFF-BI-10001071,OB7,GBC ProClick Punch Bindin,76.776,4,-53.7432
US-2015-157736,C00000229,2023-11-30,2022-04-01,Standard Class,Corporate,OFF-FA-10002676,OF11,Colored Push Pins,12.67,7,4.5612
US-2015-160048,C00000143,2020-06-14,2022-04-01,Same Day,Consumer,OFF-PA-10002195,OP4,ero 1966,5.184,1,1.8792
US-2015-160260,C00000231,2021-11-21,2022-04-01,Standard Class,Consumer,OFF-AR-10004078,OA2,Newell 312,9.344,2,1.168
US-2015-152188,C00000059,2022-07-24,2022-04-02,Standard Class,Consumer,FUR-TA-10004256,FT6,Bretford “Just In Time He,1335.68,4,-217.048
US-2015-152891,C00000107,2023-12-18,2022-04-02,First Class,Consumer,FUR-FU-10001057,FF9,Tensor Track Tree Floor L,127.936,8,4.7976
US-2015-156721,C00000019,2023-01-25,2022-04-02,Standard Class,Home Office,FUR-BO-10002545,FB10,Atlantic Metals Mobile 3S,532.3992,3,-46.9764
US-2015-157643,C00000451,2022-12-05,2022-04-02,Same Day,Consumer,OFF-FA-10000840,OF11,OIC ThumbTacks,5.7,5,2.679
US-2015-158951,C00001014,2021-02-09,2022-04-02,Same Day,Consumer,OFF-AR-10002766,OA2,Prang Drawing Pencil Set,8.34,3,2.2518
US-2015-160165,C00000026,2023-03-23,2022-04-02,Standard Class,Consumer,TEC-AC-10000682,TA13,Kensington K72356US Mouse,39.816,3,7.4655
US-2015-160558,C00000263,2022-12-23,2022-04-02,Second Class,Consumer,OFF-FA-10001561,OF11,Stockwell Push Pins,10.464,6,1.7004
US-2015-153389,C00000842,2020-12-01,2022-04-03,Standard Class,Corporate,OFF-BI-10003669,OB7,3M Organizer Strips,12.96,3,4.536
US-2015-154094,C00000247,2020-10-30,2022-04-03,Standard Class,Consumer,FUR-BO-10001337,FB10,OSullivan Living Dimensio,290.352,3,-36.294
US-2015-154987,C00000637,2021-12-12,2022-04-03,Standard Class,Consumer,FUR-CH-10003846,FC5,Hon Valutask Swivel Chair,504.9,5,80.784
US-2015-156272,C00000296,2023-10-15,2022-04-03,Standard Class,Home Office,OFF-LA-10004559,OL14,Avery 49,2.88,1,1.4112
US-2015-157109,C00000331,2023-06-09,2022-04-03,Standard Class,Consumer,FUR-BO-10001337,FB10,OSullivan Living Dimensio,205.666,2,-12.098
US-2015-158669,C00000648,2020-03-12,2022-04-03,Standard Class,Home Office,OFF-PA-10000788,OP4,ero 210,15.552,3,5.4432
US-2015-159793,C00000955,2022-01-04,2022-04-03,Second Class,Consumer,TEC-PH-10002033,TP8,Konftel 250 Conference ph,284.82,1,74.0532
US-2015-160037,C00000329,2022-05-17,2022-04-03,Standard Class,Consumer,OFF-FA-10002975,OF11,Staples,39.312,13,12.7764
US-2015-151074,C00000730,2020-10-20,2022-04-04,First Class,Consumer,OFF-FA-10000304,OF11,Advantus Push Pins,4.36,2,1.7876
US-2015-152815,C00000882,2023-09-30,2022-04-04,Second Class,Consumer,OFF-LA-10003720,OL14,Avery 487,25.83,7,12.1401
US-2015-155307,C00000521,2023-01-15,2022-04-04,Same Day,Consumer,TEC-AC-10004571,TA13,Logitech G700s Rechargeab,159.984,2,43.9956
US-2015-156295,C00000037,2022-01-26,2022-04-04,Standard Class,Home Office,TEC-AC-10000474,TA13,Kensington Epert Mouse Op,227.976,3,28.497
US-2015-156962,C00000422,2022-10-08,2022-04-04,Standard Class,Consumer,TEC-AC-10003289,TA13,Anker UltraSlim Mini Blue,47.976,3,1.7991
US-2015-158092,C00000661,2021-10-30,2022-04-04,Standard Class,Consumer,FUR-CH-10000225,FC5,Global Geo Office Task Ch,129.568,2,-24.294
US-2015-158368,C00000411,2020-08-13,2022-04-04,Second Class,Consumer,OFF-AR-10004078,OA2,Newell 312,14.016,3,1.752
US-2015-160243,C00000828,2023-09-15,2022-04-04,Standard Class,Consumer,OFF-LA-10002034,OL14,Avery 478,14.73,3,7.2177
US-2015-160530,C00000199,2022-06-18,2022-04-04,Standard Class,Consumer,FUR-BO-10002598,FB10,Hon Metal Bookcases Putty,283.92,4,82.3368
US-2015-151174,C00000646,2022-10-10,2022-04-05,Standard Class,Corporate,OFF-PA-10004071,OP4,Eaton Premium ContinuousF,55.48,1,26.6304
US-2015-151559,C00000108,2022-01-03,2022-04-05,Second Class,Consumer,TEC-AC-10004859,TA13,Maell Pro 80 Minute CDR 1,87.4,5,34.96
US-2015-153797,C00000849,2022-01-23,2022-04-05,Standard Class,Consumer,TEC-PH-10004531,TP8,OtterBo Commuter Series C,21.99,1,10.5552
US-2015-155024,C00000365,2022-04-17,2022-04-05,Standard Class,Corporate,OFF-AR-10003631,OA2,Staples in misc. colors,14.52,3,4.7916
US-2015-155583,C00000829,2020-03-22,2022-04-05,Standard Class,Consumer,FUR-CH-10003817,FC5,Global Value Steno Chair ,127.554,3,-9.111
US-2015-150789,C00000885,2023-11-23,2022-04-06,Second Class,Corporate,FUR-FU-10000723,FF9,Deflecto EconoMat Studded,289.24,7,26.0316
US-2015-153706,C00000813,2020-10-17,2022-04-06,Standard Class,Consumer,FUR-CH-10003312,FC5,Hon 2090 “Pillow Soft Ser,674.352,3,-109.5822
US-2015-155016,C00000420,2021-01-19,2022-04-06,First Class,Corporate,OFF-PA-10003039,OP4,ero 1960,99.136,4,30.98
US-2015-160562,C00000086,2023-07-02,2022-04-06,Standard Class,Consumer,OFF-BI-10001071,OB7,GBC ProClick Punch Bindin,447.86,7,219.4514
US-2015-152715,C00000864,2023-12-29,2022-04-07,Second Class,Consumer,OFF-AR-10001868,OA2,Prang Dustless Chalk Stic,1.344,1,0.504
US-2015-152727,C00000093,2023-08-07,2022-04-07,Standard Class,Corporate,OFF-AR-10001860,OA2,BIC Liqua Brite Liner,38.864,7,7.7728
US-2015-153196,C00000997,2022-09-12,2022-04-07,Standard Class,Consumer,OFF-ST-10003692,OS3,Recycled Steel Personal F,137.352,3,8.5845
US-2015-153219,C00000682,2022-03-03,2022-04-07,Standard Class,Consumer,OFF-BI-10004600,OB7,Ibico Ibimaster 300 Manua,588.784,2,183.995
US-2015-153841,C00000436,2022-10-08,2022-04-07,Standard Class,Consumer,OFF-BI-10002557,OB7,Presste Fleible Ring Bind,1.365,1,-0.91
US-2015-153851,C00000303,2022-10-17,2022-04-07,First Class,Corporate,OFF-SU-10002557,OS15,Fiskars SpringAction Scis,22.368,2,1.6776
US-2015-158321,C00000981,2021-06-25,2022-04-07,Same Day,Consumer,TEC-AC-10003033,TA13,Plantronics CS510  Overth,2309.65,7,762.1845
US-2015-158411,C00000345,2022-11-07,2022-04-07,Standard Class,Corporate,OFF-PA-10001667,OP4,Great White MultiUse Recy,62.192,13,19.435
US-2015-150904,C00000480,2023-09-21,2022-04-08,Standard Class,Corporate,OFF-PA-10001622,OP4,Ampad Poly Cover Wireboun,13.62,3,6.129
US-2015-150979,C00001009,2022-11-18,2022-04-08,Standard Class,Consumer,FUR-TA-10002533,FT6,BPI Conference Tables,219.075,3,-131.445
US-2015-152569,C00000038,2023-03-12,2022-04-08,Second Class,Consumer,FUR-CH-10003396,FC5,Global Delue Steno Chair,107.772,2,-29.2524
US-2015-154427,C00000438,2020-04-21,2022-04-08,Second Class,Corporate,TEC-AC-10004666,TA13,Maell iVDR E 500GB Cartri,826.62,3,355.4466
US-2015-154671,C00000955,2023-03-30,2022-04-08,Standard Class,Consumer,OFF-AP-10003278,OA12,Belkin 7Outlet SurgeMaste,33.528,3,2.5146
US-2015-156798,C00000798,2023-04-17,2022-04-08,Standard Class,Home Office,OFF-PA-10001685,OP4,Easystaple paper,16.224,2,5.8812
US-2015-156902,C00000948,2021-02-28,2022-04-08,Standard Class,Consumer,TEC-AC-10003614,TA13,Verbatim 25 GB 6 Bluray S,23.18,2,7.6494
US-2015-157783,C00000080,2020-10-29,2022-04-08,Standard Class,Consumer,OFF-PA-10001307,OP4,Important Message Pads 50,26.88,8,9.744
US-2015-159910,C00000570,2020-11-20,2022-04-08,Same Day,Home Office,TEC-PH-10003645,TP8,Aastra 57i VoIP phone,484.83,3,126.0558
US-2015-160605,C00000199,2023-08-23,2022-04-08,First Class,Corporate,TEC-AC-10002800,TA13,Plantronics Audio 478 Ste,159.968,4,29.994
US-2015-151088,C00000616,2020-10-16,2022-04-09,Standard Class,Home Office,TEC-PH-10004586,TP8,Wilson SignalBoost 841262,431.94,2,-71.99
US-2015-154619,C00000488,2020-04-05,2022-04-09,Second Class,Consumer,OFF-PA-10000726,OP4,Black Print Carbonless Sn,36.44,4,16.398
US-2015-154958,C00000830,2022-09-15,2022-04-09,Standard Class,Corporate,OFF-PA-10001870,OP4,ero 202,19.44,3,9.3312
US-2015-155585,C00000631,2020-12-16,2022-04-09,First Class,Corporate,FUR-FU-10001591,FF9,Advantus Panel Wall Certi,19.52,2,5.368
US-2015-156368,C00000943,2020-03-26,2022-04-09,Same Day,Consumer,OFF-PA-10004621,OP4,ero 212,19.44,3,9.3312
US-2015-151102,C00000346,2021-11-28,2022-04-10,Same Day,Home Office,OFF-PA-10002160,OP4,ero 1978,23.12,5,8.381
US-2015-152525,C00000442,2023-09-06,2022-04-10,Standard Class,Home Office,OFF-AR-10000380,OA2,Hunt PowerHouse Electric ,227.88,6,68.364
US-2015-153097,C00001021,2020-11-24,2022-04-10,First Class,Corporate,OFF-PA-10002377,OP4,ero 1916,78.304,2,29.364
US-2015-153650,C00000156,2023-01-16,2022-04-10,Second Class,Corporate,TEC-AC-10003832,TA13,Logitech P710e Mobile Spe,1287.45,5,244.6155
US-2015-154473,C00000480,2021-10-09,2022-04-10,Standard Class,Consumer,FUR-TA-10002228,FT6,Bevis Traditional Confere,700.056,3,-130.0104
US-2015-154933,C00000535,2022-08-19,2022-04-10,Standard Class,Corporate,FUR-FU-10000732,FF9,Eldon 200 Class Desk Acce,12.56,2,4.0192
US-2015-156906,C00000027,2020-03-24,2022-04-10,Standard Class,Consumer,TEC-AC-10001552,TA13,Logitech K350 2.4Ghz Wire,238.896,6,-26.8758
US-2015-160443,C00000674,2021-07-04,2022-04-10,Standard Class,Corporate,FUR-BO-10003660,FB10,Bush Cubi Collection Book,441.96,2,101.6508
US-2015-151072,C00000237,2020-10-17,2022-04-11,Standard Class,Home Office,FUR-CH-10000863,FC5,Novime Swivel Fabric Task,120.784,1,-13.5882
US-2015-152254,C00000302,2020-04-03,2022-04-11,Standard Class,Home Office,FUR-FU-10001935,FF9,3M Hangers With Command A,22.2,6,9.102
US-2015-156290,C00000721,2021-02-18,2022-04-11,Standard Class,Consumer,TEC-PH-10003811,TP8,Jabra Supreme Plus Driver,479.96,4,134.3888
US-2015-157127,C00000120,2020-04-30,2022-04-11,Standard Class,Consumer,FUR-CH-10004675,FC5,Lifetime Advantage Foldin,348.928,2,34.8928
US-2015-159543,C00000410,2023-10-19,2022-04-11,Standard Class,Corporate,OFF-BI-10000145,OB7,Zipper Ring Binder Pocket,2.808,3,-1.9656
US-2015-159754,C00000415,2020-01-06,2022-04-11,Standard Class,Consumer,OFF-BI-10002827,OB7,Avery Durable Poly Binder,3.318,2,-2.6544
US-2015-152106,C00000020,2022-06-08,2022-04-12,Standard Class,Consumer,FUR-FU-10000076,FF9,24Hour Round Wall Clock,39.96,2,17.1828
US-2015-152359,C00000233,2021-01-21,2022-04-12,Standard Class,Home Office,TEC-AC-10003433,TA13,Maell 4.7GB DVD+R 5Pack,1.98,2,0.891
US-2015-152440,C00000745,2023-09-11,2022-04-12,Same Day,Home Office,OFF-LA-10002034,OL14,Avery 478,24.55,5,12.0295
US-2015-152718,C00000863,2023-07-15,2022-04-12,Standard Class,Consumer,OFF-BI-10003274,OB7,Avery Durable Slant Ring ,15.92,4,7.4824
US-2015-153353,C00000573,2023-05-09,2022-04-12,Standard Class,Consumer,FUR-CH-10003817,FC5,Global Value Steno Chair ,182.22,3,45.555
US-2015-155682,C00000383,2021-02-16,2022-04-12,Second Class,Corporate,OFF-ST-10000604,OS3,HomeOffice Personal File ,250.272,9,15.642
US-2015-157236,C00000461,2023-04-11,2022-04-12,Second Class,Home Office,OFF-PA-10001801,OP4,ero 193,35.88,6,17.5812
US-2015-158057,C00000113,2023-01-27,2022-04-12,Standard Class,Home Office,OFF-SU-10002573,OS15,Acme 10inch Easy Grip Ass,70.12,4,21.036
US-2015-150800,C00000933,2020-07-29,2022-04-13,Second Class,Consumer,OFF-BI-10001982,OB7,Wilson Jones Custom Binde,4.896,3,-3.4272
US-2015-154147,C00000366,2022-12-09,2022-04-13,Standard Class,Home Office,TEC-MA-10002927,TM17,Canon imageCLASS MF7460 M,3991.98,2,1995.99
US-2015-154417,C00000146,2023-06-02,2022-04-13,First Class,Corporate,TEC-PH-10002563,TP8,Adtran 1202752G1,201.584,2,15.1188
US-2015-154887,C00000296,2022-04-07,2022-04-13,Standard Class,Home Office,OFF-ST-10000464,OS3,MultiUse Personal File Ca,55.616,2,5.5616
US-2015-155908,C00000261,2022-03-07,2022-04-13,First Class,Consumer,FUR-FU-10001876,FF9,Computer Room Manger 14in,51.968,2,10.3936
US-2015-156982,C00000224,2020-07-02,2022-04-13,Standard Class,Consumer,OFF-AR-10000716,OA2,DION Ticonderoga Erasable,17.856,4,4.2408
US-2015-157197,C00000642,2022-11-14,2022-04-13,First Class,Home Office,OFF-BI-10002071,OB7,Fellowes Black Plastic Co,9.296,2,3.0212
US-2015-157319,C00000110,2022-03-16,2022-04-13,Standard Class,Corporate,TEC-PH-10001760,TP8,Bose SoundLink Bluetooth ,597,3,280.59
US-2015-157797,C00000630,2022-06-20,2022-04-13,First Class,Consumer,OFF-BI-10000546,OB7,Avery Durable Binders,6.048,7,-4.2336
US-2015-160543,C00000655,2023-06-07,2022-04-13,Second Class,Corporate,OFF-LA-10004853,OL14,Avery 483,11.952,3,3.8844
US-2015-151481,C00000506,2022-02-24,2022-04-14,Second Class,Consumer,FUR-BO-10000468,FB10,OSullivan 2Shelf HeavyDut,145.74,3,23.3184
US-2015-151557,C00000110,2023-04-26,2022-04-14,First Class,Home Office,FUR-FU-10002885,FF9,Magna Visual Magnetic Pic,7.712,2,1.7352
US-2015-152554,C00000910,2023-03-24,2022-04-14,Standard Class,Corporate,OFF-ST-10003470,OS3,Tennsco SnapTogether Open,1117.92,4,55.896
US-2015-152734,C00000841,2023-08-25,2022-04-14,Standard Class,Home Office,OFF-BI-10000285,OB7,traLife ClearVue SlantD R,3.136,2,-4.704
US-2015-157514,C00000870,2020-12-29,2022-04-14,Second Class,Corporate,OFF-AR-10002335,OA2,DION Oriole Pencils,18.06,7,4.6956
US-2015-157556,C00000715,2023-04-10,2022-04-14,Standard Class,Home Office,OFF-AP-10001366,OA12,Staple holder,43.92,4,11.8584
US-2015-158751,C00000601,2021-07-16,2022-04-14,Standard Class,Home Office,OFF-BI-10004970,OB7,ACCOHIDE 3Ring Binder Blu,8.26,2,3.8822
US-2015-159041,C00000819,2020-12-25,2022-04-14,Second Class,Corporate,TEC-CO-10001571,TC18,Sharp 1540cs Digital Lase,439.992,1,164.997
US-2015-159771,C00000909,2022-07-28,2022-04-14,Same Day,Consumer,OFF-PA-10001667,OP4,Great White MultiUse Recy,29.9,5,13.455
US-2015-152179,C00000194,2023-05-18,2022-04-15,First Class,Consumer,FUR-FU-10004587,FF9,GE General Use Halogen Bu,75.384,9,-20.7306
US-2015-154402,C00000443,2022-03-17,2022-04-15,Standard Class,Consumer,OFF-AP-10001563,OA12,Belkin Premiere Surge Mas,19.432,2,-49.5516
US-2015-154896,C00000278,2020-04-06,2022-04-15,Second Class,Corporate,OFF-LA-10003510,OL14,Avery 4027 File Folder La,427.42,14,196.6132
US-2015-156345,C00000201,2022-03-04,2022-04-15,Standard Class,Consumer,OFF-ST-10001713,OS3,Gould Plastics 9Pocket Pa,105.98,2,4.2392
US-2015-159256,C00000123,2023-12-25,2022-04-15,Standard Class,Consumer,OFF-PA-10000533,OP4,Southworth Parchment Pape,13.08,2,6.0168
US-2015-152043,C00000248,2022-01-16,2022-04-16,Standard Class,Consumer,TEC-PH-10002070,TP8,Griffin GC36547 PowerJolt,13.494,1,-2.249
US-2015-155166,C00000575,2022-06-06,2022-04-16,Second Class,Corporate,TEC-AC-10000387,TA13,KeyTronic KT800P2  Keyboa,15.02,1,2.7036
US-2015-155336,C00000674,2023-05-16,2022-04-16,Standard Class,Home Office,OFF-BI-10000474,OB7,Avery Recycled FleiView C,32.06,2,15.3888
US-2015-158130,C00000747,2020-08-06,2022-04-16,Same Day,Home Office,OFF-PA-10001289,OP4,White Computer Printout P,348.84,9,170.9316
US-2015-160060,C00000638,2020-01-29,2022-04-16,Standard Class,Consumer,FUR-TA-10003238,FT6,Chromcraft BullNose Wood ,1652.94,3,314.0586
US-2015-151227,C00000821,2023-01-21,2022-04-17,Second Class,Corporate,TEC-AC-10000109,TA13,Sony Micro Vault Click 16,134.376,3,6.7188
US-2015-152205,C00000351,2022-06-12,2022-04-17,Standard Class,Consumer,OFF-ST-10000078,OS3,Tennsco 6 and 18Compartme,1325.85,5,238.653
US-2015-153009,C00000784,2020-03-09,2022-04-17,First Class,Consumer,OFF-AR-10001683,OA2,Lumber Crayons,7.88,1,1.773
US-2015-155475,C00000483,2022-12-18,2022-04-17,Same Day,Consumer,OFF-AR-10001725,OA2,Boston Home and Office Mo,70.95,3,18.447
US-2015-156039,C00000653,2021-06-01,2022-04-17,Standard Class,Consumer,OFF-PA-10003892,OP4,ero 1943,146.73,3,68.9631
US-2015-156744,C00000640,2022-02-22,2022-04-17,Standard Class,Consumer,OFF-PA-10000349,OP4,Easystaple paper,14.94,3,7.0218
US-2015-157124,C00000864,2021-09-24,2022-04-17,Standard Class,Corporate,OFF-AR-10001573,OA2,American Pencil,6.99,3,2.0271
US-2015-158734,C00000296,2020-08-05,2022-04-17,Second Class,Corporate,OFF-BI-10004364,OB7,Store Dura Pro Binders,3.564,3,-6.237
US-2015-159899,C00000390,2020-12-29,2022-04-17,Same Day,Corporate,OFF-AP-10002892,OA12,Belkin F5C206VTEL 6 Outle,45.96,2,13.788
US-2015-150696,C00000752,2023-12-07,2022-04-18,Second Class,Corporate,FUR-TA-10001095,FT6,Chromcraft Round Conferen,313.722,3,-99.3453
US-2015-152135,C00000593,2020-04-04,2022-04-18,First Class,Consumer,OFF-BI-10004965,OB7,Ibico Covers for Plastic ,23,2,10.35
US-2015-153953,C00000099,2022-08-01,2022-04-18,Second Class,Corporate,OFF-PA-10000994,OP4,ero 1915,314.55,3,150.984
US-2015-160133,C00000461,2022-10-17,2022-04-18,Standard Class,Corporate,FUR-FU-10001588,FF9,Deflecto SuperTray Unbrea,87.54,3,37.6422
US-2015-150887,C00000604,2021-08-20,2022-04-19,First Class,Consumer,TEC-PH-10003555,TP8,Motorola HK250 Universal ,55.176,3,-12.4146
US-2015-151090,C00000443,2022-03-26,2022-04-19,Same Day,Corporate,OFF-AR-10000937,OA2,Dion Ticonderoga CoreLock,255.85,7,112.574
US-2015-151321,C00000887,2020-08-05,2022-04-19,Standard Class,Home Office,FUR-FU-10001473,FF9,DA Wood Document Frame,27.46,2,9.8856
