date_received,issue_category,channel,company_response,timely_response,consumer_disputed,complaint_id,order_id
02/24/2023,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR1835332,US-2015-157473
02/28/2023,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR0644531,US-2015-155515
03/02/2023,Lack of Follow Up,Mobile App,Closed with non-monetary relief,TRUE,FALSE,CR1550513,US-2015-159509
03/04/2023,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,FALSE,CR2135116,US-2015-158386
03/08/2023,Making Customers Repeat Their Problem,Phone Support,Closed with explanation,TRUE,FALSE,CR2223424,US-2015-154317
03/11/2023,Uninterested Service Rep,Branch,Closed with monetary relief,TRUE,FALSE,CR1612696,US-2015-154723
03/12/2023,Long wait on hold,Mobile App,Closed with explanation,TRUE,FALSE,CR1940052,US-2015-154754
03/13/2023,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR1729929,US-2015-151150
03/15/2023,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR2147799,US-2015-158266
03/16/2023,Long wait on hold,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1566591,US-2015-156663
03/19/2023,Lack of Follow Up,Branch,Closed with explanation,TRUE,FALSE,CR2322711,US-2015-154862
03/30/2023,New Product or Feature Request,Branch,Closed with explanation,TRUE,FALSE,CR2120430,US-2015-159721
04/03/2023,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,FALSE,CR0322720,US-2015-158718
04/05/2023,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR2111298,US-2015-158788
04/08/2023,Long wait on hold,Phone Support,Closed with monetary relief,TRUE,FALSE,CR2353277,US-2015-156834
04/09/2023,No First Call Resolution,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1891272,US-2015-158243
04/10/2023,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR1109288,US-2015-159548
04/14/2023,Making Customers Repeat Their Problem,Phone Support,Closed with explanation,TRUE,TRUE,CR1590286,US-2015-154239
04/18/2023,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR1843712,US-2015-159541
04/20/2023,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR2181276,US-2015-152768
04/24/2023,Long wait on hold,Phone Support,Closed with explanation,TRUE,TRUE,CR1351891,US-2015-156429
04/27/2023,Long wait on hold,Email,Closed with monetary relief,TRUE,FALSE,CR1550372,US-2015-154998
05/03/2023,Unavailable or Out of Stock Product,Email,Closed with monetary relief,TRUE,FALSE,CR0130233,US-2015-156703
05/13/2023,Lack of Follow Up,Branch,Closed with explanation,TRUE,FALSE,CR0512719,US-2015-159197
05/14/2023,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR1660050,US-2015-152270
05/14/2023,Long wait on hold,Branch,Closed with explanation,TRUE,FALSE,CR2200226,US-2015-152364
05/14/2023,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR1608784,US-2015-152606
05/15/2023,Lack of Follow Up,Branch,Closed with explanation,TRUE,TRUE,CR1675811,US-2015-159197
05/15/2023,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,FALSE,CR2397006,US-2015-157259
05/24/2023,Poor Product or Service,Mobile App,Closed with explanation,TRUE,FALSE,CR1756498,US-2015-154579
05/25/2023,Lack of Follow Up,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1874223,US-2015-150639
05/26/2023,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1799864,US-2015-159604
06/02/2023,No First Call Resolution,Email,Closed with explanation,TRUE,TRUE,CR1974115,US-2015-152990
06/03/2023,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,FALSE,CR1640566,US-2015-155761
06/06/2023,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,TRUE,CR1826636,US-2015-155761
06/08/2023,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR2195804,US-2015-157519
06/13/2023,New Product or Feature Request,Phone Support,Closed with monetary relief,TRUE,FALSE,CR1015058,US-2015-159496
06/13/2023,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR1822084,US-2015-157638
06/15/2023,Poor Product or Service,Phone Support,Closed with explanation,TRUE,FALSE,CR2193859,US-2015-152589
06/15/2023,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR1712593,US-2015-157849
06/15/2023,New Product or Feature Request,Branch,Closed with explanation,TRUE,FALSE,CR0212889,US-2015-155808
06/18/2023,New Product or Feature Request,Mobile App,Closed,TRUE,FALSE,CR1475200,US-2015-155851
06/22/2023,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR1544229,US-2015-153170
06/22/2023,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,FALSE,CR2214180,US-2015-153170
06/22/2023,Poor Product or Service,Mobile App,Closed with explanation,TRUE,FALSE,CR1523348,US-2015-155034
06/29/2023,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1648334,US-2015-158605
06/30/2023,Lack of Follow Up,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR1578014,US-2015-156637
07/01/2023,Long wait on hold,Email,Closed with monetary relief,TRUE,FALSE,CR1919645,US-2015-157603
07/02/2023,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1497595,US-2015-154412
07/13/2023,Uninterested Service Rep,Branch,Closed with monetary relief,TRUE,FALSE,CR1360875,US-2015-156143
07/15/2023,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,TRUE,CR1820535,US-2015-159740
07/15/2023,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR1949866,US-2015-155742
07/16/2023,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR0487225,US-2015-156979
07/20/2023,Making Customers Repeat Their Problem,Email,Closed with explanation,TRUE,FALSE,CR1569460,US-2015-152194
07/28/2023,Unavailable or Out of Stock Product,Email,Closed with non-monetary relief,TRUE,FALSE,CR2379569,US-2015-160345
07/31/2023,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1994567,US-2015-157828
08/01/2023,Poor Product or Service,Mobile App,Closed with explanation,TRUE,TRUE,CR1397536,US-2015-158207
08/02/2023,Poor Product or Service,Email,Closed with explanation,TRUE,TRUE,CR1789593,US-2015-159996
08/05/2023,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR2209088,US-2015-151613
08/07/2023,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,FALSE,CR2036377,US-2015-150878
08/15/2023,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1434539,US-2015-157792
08/17/2023,New Product or Feature Request,Branch,Closed with relief,TRUE,FALSE,CR0014704,US-2015-151923
08/19/2023,New Product or Feature Request,Mobile App,Closed with explanation,TRUE,TRUE,CR0490204,US-2015-156052
08/20/2023,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR1507355,US-2015-151763
08/21/2023,Long wait on hold,Email,Closed with explanation,TRUE,TRUE,CR2067841,US-2015-160013
08/29/2023,No First Call Resolution,Email,Closed with explanation,TRUE,FALSE,CR1484141,US-2015-156266
08/30/2023,Making Customers Repeat Their Problem,Mobile App,Closed with non-monetary relief,TRUE,TRUE,CR0702038,US-2015-158512
09/01/2023,No First Call Resolution,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR2298405,US-2015-153638
09/02/2023,Unavailable or Out of Stock Product,Email,Closed with non-monetary relief,TRUE,TRUE,CR0394315,US-2015-154982
09/04/2023,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1739982,US-2015-154932
09/08/2023,Lack of Follow Up,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR1630524,US-2015-156709
09/12/2023,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR1795747,US-2015-152094
09/13/2023,Lack of Follow Up,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR1775172,US-2015-155162
09/18/2023,Poor Product or Service,Email,Closed with explanation,TRUE,FALSE,CR2118493,US-2015-155311
09/19/2023,Lack of Follow Up,Branch,Closed with monetary relief,TRUE,FALSE,CR0256410,US-2015-159191
09/19/2023,Poor Product or Service,Mobile App,Closed with explanation,TRUE,FALSE,CR1942110,US-2015-154293
09/25/2023,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,TRUE,CR2047441,US-2015-152937
09/27/2023,No First Call Resolution,Branch,Closed with explanation,TRUE,FALSE,CR1496351,US-2015-156308
09/27/2023,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,FALSE,CR2349389,US-2015-157426
09/29/2023,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,TRUE,CR0644906,US-2015-156666
09/30/2023,Poor Product or Service,Mobile App,Closed with explanation,TRUE,TRUE,CR1020704,US-2015-160240
10/02/2023,Unavailable or Out of Stock Product,Email,Closed with monetary relief,TRUE,FALSE,CR2371479,US-2015-159179
10/06/2023,Long wait on hold,Mobile App,Closed with explanation,TRUE,FALSE,CR2375209,US-2015-157192
10/12/2023,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,TRUE,CR0440370,US-2015-157377
10/13/2023,Uninterested Service Rep,Phone Support,Closed with monetary relief,TRUE,FALSE,CR0853368,US-2015-157377
10/13/2023,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,TRUE,CR1912592,US-2015-157170
10/14/2023,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR1338985,US-2015-154291
10/16/2023,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR2280052,US-2015-154077
10/17/2023,Uninterested Service Rep,Branch,Closed with explanation,TRUE,FALSE,CR1331611,US-2015-152010
10/18/2023,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR2035955,US-2015-154077
10/18/2023,Making Customers Repeat Their Problem,Email,Closed with explanation,TRUE,FALSE,CR0338363,US-2015-156109
10/19/2023,Poor Product or Service,Mobile App,Closed with relief,TRUE,FALSE,CR0044568,US-2015-152514
10/19/2023,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR0170715,US-2015-155984
10/21/2023,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR2118524,US-2015-150912
10/21/2023,Poor Product or Service,Mobile App,Closed with explanation,TRUE,FALSE,CR2403665,US-2015-151730
10/22/2023,Long wait on hold,Email,Closed with non-monetary relief,TRUE,FALSE,CR1757625,US-2015-154040
10/22/2023,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR2333445,US-2015-160594
10/26/2023,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR1780662,US-2015-156791
10/27/2023,Making Customers Repeat Their Problem,Email,Closed with monetary relief,TRUE,FALSE,CR1892105,US-2015-155554
10/29/2023,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,TRUE,CR1990253,US-2015-160223
10/29/2023,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,TRUE,CR1350500,US-2015-150969
10/31/2023,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,TRUE,CR0567779,US-2015-158372
11/01/2023,Uninterested Service Rep,Email,Closed with explanation,TRUE,TRUE,CR0146975,US-2015-155804
11/02/2023,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR1907400,US-2015-160390
11/02/2023,Long wait on hold,Mobile App,Closed with explanation,TRUE,FALSE,CR0888321,US-2015-150812
11/04/2023,Poor Product or Service,Phone Support,Closed with explanation,TRUE,TRUE,CR1051007,US-2015-158808
11/08/2023,Lack of Follow Up,Branch,Closed with relief,TRUE,TRUE,CR0054494,US-2015-157961
11/09/2023,No First Call Resolution,Branch,Closed with explanation,TRUE,FALSE,CR0951400,US-2015-152277
11/10/2023,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR1563107,US-2015-159483
11/11/2023,Making Customers Repeat Their Problem,Email,Closed with explanation,TRUE,FALSE,CR2313440,US-2015-158375
11/22/2023,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR2258552,US-2015-154577
11/22/2023,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR1764286,US-2015-151530
11/26/2023,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR1723447,US-2015-155796
11/28/2023,Uninterested Service Rep,Email,Closed with monetary relief,TRUE,TRUE,CR1885950,US-2015-152055
12/06/2023,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,FALSE,CR2347888,US-2015-151874
12/06/2023,Long wait on hold,Branch,Closed with explanation,TRUE,TRUE,CR1428359,US-2015-159702
12/07/2023,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR1874408,US-2015-156780
12/09/2023,New Product or Feature Request,Branch,Closed with explanation,TRUE,FALSE,CR1062228,US-2015-150671
12/10/2023,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR1555127,US-2015-157230
12/12/2023,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR0310506,US-2015-158450
12/15/2023,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR1839619,US-2015-156452
12/17/2023,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,TRUE,CR2155262,US-2015-157647
12/18/2023,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR0315956,US-2015-155766
12/19/2023,Poor Product or Service,Phone Support,Closed with explanation,TRUE,FALSE,CR2119922,US-2015-153019
12/22/2023,Long wait on hold,Phone Support,Closed with explanation,TRUE,FALSE,CR1818167,US-2015-157007
12/28/2023,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR2083797,US-2015-155499
01/03/2024,Unavailable or Out of Stock Product,Phone Support,Closed with relief,TRUE,FALSE,CR0057298,US-2015-159983
01/06/2024,Long wait on hold,Branch,Closed with monetary relief,TRUE,FALSE,CR2230679,US-2015-157994
01/08/2024,New Product or Feature Request,Mobile App,Closed with explanation,TRUE,FALSE,CR1631397,US-2015-159411
01/08/2024,Long wait on hold,Branch,Closed with explanation,TRUE,TRUE,CR0313086,US-2015-159411
01/08/2024,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR0783255,US-2015-154348
01/09/2024,Unavailable or Out of Stock Product,Branch,Closed with non-monetary relief,TRUE,FALSE,CR1957744,US-2015-152308
01/09/2024,Long wait on hold,Phone Support,Closed with monetary relief,TRUE,FALSE,CR1371826,US-2015-159670
01/12/2024,Long wait on hold,Branch,Closed with explanation,TRUE,TRUE,CR0258067,US-2015-158387
01/13/2024,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,TRUE,CR1321268,US-2015-159007
01/15/2024,New Product or Feature Request,Branch,Closed with explanation,TRUE,FALSE,CR0185270,US-2015-156105
01/16/2024,Poor Product or Service,Mobile App,Closed with explanation,TRUE,FALSE,CR1529786,US-2015-152124
01/18/2024,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,FALSE,CR1141314,US-2015-156398
01/18/2024,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR1452043,US-2015-157910
01/18/2024,Long wait on hold,Phone Support,Closed with explanation,TRUE,TRUE,CR1440934,US-2015-150676
01/19/2024,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,FALSE,CR2258943,US-2015-156310
01/21/2024,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,TRUE,CR2081319,US-2015-154171
01/25/2024,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,FALSE,CR1952426,US-2015-156040
01/28/2024,New Product or Feature Request,Email,Closed with explanation,TRUE,TRUE,CR1185692,US-2015-159105
01/29/2024,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR2271991,US-2015-156800
02/01/2024,Long wait on hold,Mobile App,Closed with non-monetary relief,TRUE,TRUE,CR0094377,US-2015-158426
02/01/2024,Lack of Follow Up,Branch,Closed with explanation,TRUE,TRUE,CR0858349,US-2015-159031
02/03/2024,Long wait on hold,Phone Support,Closed with explanation,TRUE,FALSE,CR1790071,US-2015-158805
02/04/2024,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR1713275,US-2015-151408
02/05/2024,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR1828100,US-2015-159060
02/07/2024,Long wait on hold,Phone Support,Closed with explanation,TRUE,TRUE,CR1483597,US-2015-155434
02/08/2024,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR2102776,US-2015-160718
02/08/2024,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR2318000,US-2015-153831
02/16/2024,Poor Product or Service,Branch,Closed with monetary relief,TRUE,FALSE,CR1459299,US-2015-160813
02/17/2024,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR2104830,US-2015-161044
02/17/2024,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR1587313,US-2015-161124
02/18/2024,Uninterested Service Rep,Branch,Closed with monetary relief,TRUE,FALSE,CR2110710,US-2015-161160
02/18/2024,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,FALSE,CR1474895,US-2015-161249
02/20/2024,Long wait on hold,Email,Closed with explanation,TRUE,FALSE,CR1377630,US-2015-161215
02/20/2024,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1722292,US-2015-160944
02/25/2024,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR1645852,US-2015-160624
02/27/2024,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR0327012,US-2015-161107
02/27/2024,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,TRUE,CR1597893,US-2015-160826
02/28/2024,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR2032168,US-2015-160860
03/01/2024,Making Customers Repeat Their Problem,Email,Closed with non-monetary relief,TRUE,FALSE,CR1498821,US-2015-161003
03/01/2024,Uninterested Service Rep,Email,Closed with monetary relief,TRUE,FALSE,CR2112926,US-2015-161227
03/01/2024,Long wait on hold,Branch,Closed with explanation,TRUE,TRUE,CR0221502,US-2015-160923
03/02/2024,Uninterested Service Rep,Email,Closed with explanation,TRUE,TRUE,CR1343326,US-2015-160717
03/03/2024,Unavailable or Out of Stock Product,Branch,Closed with monetary relief,TRUE,FALSE,CR2381178,US-2015-160798
03/03/2024,Lack of Follow Up,Branch,Closed with monetary relief,TRUE,FALSE,CR0838199,US-2015-160710
03/03/2024,Poor Product or Service,Phone Support,Closed with explanation,TRUE,TRUE,CR1522846,US-2015-161003
03/07/2024,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR2061914,US-2015-160966
03/07/2024,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR1639357,US-2015-161102
03/07/2024,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,FALSE,TRUE,CR0091084,US-2015-160798
03/09/2024,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,TRUE,CR2238023,US-2015-160829
03/11/2024,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR2362994,US-2015-160994
03/14/2024,Making Customers Repeat Their Problem,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1752002,US-2015-161064
03/14/2024,Making Customers Repeat Their Problem,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1484298,US-2015-161025
03/14/2024,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,FALSE,CR2236702,US-2015-160811
03/18/2024,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,TRUE,CR0869660,US-2015-160722
03/18/2024,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR2172937,US-2015-161164
03/22/2024,Making Customers Repeat Their Problem,Branch,Closed with monetary relief,TRUE,FALSE,CR1718256,US-2015-161260
03/22/2024,Poor Product or Service,Email,Closed with explanation,TRUE,FALSE,CR0277914,US-2015-161014
03/22/2024,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR0367356,US-2015-160769
03/23/2024,Lack of Follow Up,Email,Closed with monetary relief,TRUE,FALSE,CR2190357,US-2015-161037
03/28/2024,Poor Product or Service,Branch,Closed with non-monetary relief,TRUE,TRUE,CR1863672,US-2015-161204
03/28/2024,Making Customers Repeat Their Problem,Phone Support,Closed with explanation,TRUE,TRUE,CR0144417,US-2015-160686
03/30/2024,Uninterested Service Rep,Branch,Closed with explanation,TRUE,FALSE,CR0800215,US-2015-160969
04/01/2024,Long wait on hold,Email,Closed with monetary relief,TRUE,FALSE,CR2159818,US-2015-160760
04/01/2024,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR2124247,US-2015-160642
04/02/2024,Long wait on hold,Email,Closed with non-monetary relief,TRUE,FALSE,CR1080256,US-2015-160768
04/06/2024,New Product or Feature Request,Branch,Closed with explanation,TRUE,FALSE,CR0285804,US-2015-160675
04/09/2024,Poor Product or Service,Email,Closed with explanation,TRUE,FALSE,CR1016584,US-2015-160785
04/16/2024,Unavailable or Out of Stock Product,Phone Support,Closed with monetary relief,TRUE,FALSE,CR2368744,US-2015-160916
04/21/2024,Uninterested Service Rep,Mobile App,Closed with monetary relief,FALSE,TRUE,CR0089542,US-2015-160885
04/25/2024,Uninterested Service Rep,Branch,Closed with monetary relief,TRUE,TRUE,CR1833581,US-2015-161067
