JobID,Frac_Outcome,ProppantType,ProppantVolume_ton,FluidType,PadVolume_m3,ReservoirDepth_m,Porosity_frac,Permeability_mD,LateralLength_m,PumpingRate_bpm,InjectionPressure_psi,StageCount,SlurryRate_bpm,WellAge_years,PreviousStimulations,FormationType,Frac_Success_Prob
JOB-0018773,1,Ceramic,570.6,Hybrid,1157.8,2954.1,0.1486,13.951,2534.6,35.8,5122,41,41.2,2.24,0,Carbonate,0.9559
JOB-0011174,1,White Sand,622.4,Hybrid,1347.8,4308.8,0.119,5.381,3216.6,31.9,5997,56,34.5,2.07,0,Sandstone,0.8992
JOB-0002522,1,Ceramic,444.3,Slickwater,884.0,2108.7,0.1707,1.087,2605.8,48.4,4480,38,42.6,5.96,0,Carbonate,0.9031
JOB-0017417,1,Ceramic,311.5,Slickwater,638.2,2894.2,0.1592,12.956,1585.0,46.4,4419,24,48.0,5.32,0,Sandstone,0.9169
JOB-0023842,1,Ceramic,469.8,Hybrid,1084.2,2509.7,0.2164,0.901,2953.5,37.6,4515,51,41.6,1.84,1,Carbonate,0.961
JOB-0006380,1,Ceramic,470.2,Hybrid,1169.5,3870.5,0.0838,2.326,2823.8,47.0,5198,46,51.3,0.26,2,Carbonate,0.6418
JOB-0006615,1,White Sand,748.7,Slickwater,1280.2,2052.0,0.1955,2.734,3338.9,37.3,3210,52,37.3,2.7,0,Carbonate,0.9828
JOB-0000455,1,Resin-Coated Sand,279.9,Crosslinked Gel,437.9,3541.6,0.1772,0.755,1122.3,41.3,5568,19,44.4,2.22,0,Sandstone,0.5894
JOB-0009985,1,Ceramic,487.9,Crosslinked Gel,1517.0,3295.6,0.1815,2.126,2522.5,22.6,5195,46,27.4,4.17,0,Sandstone,0.798
JOB-0006597,1,Resin-Coated Sand,527.7,Slickwater,1235.9,3144.1,0.1337,6.175,2803.7,49.3,4671,46,52.3,0.0,1,Carbonate,0.9264
JOB-0022848,0,Brown Sand,408.8,Hybrid,872.8,3558.4,0.1163,2.885,2468.8,41.3,5059,36,38.9,3.19,0,Sandstone,0.7346
JOB-0009730,1,Ceramic,424.3,Crosslinked Gel,1334.1,3992.5,0.1433,0.639,3321.8,48.9,5717,51,47.1,1.44,1,Shale,0.8491
JOB-0007017,1,Ceramic,359.9,Crosslinked Gel,919.1,2097.3,0.163,1.136,2096.6,53.1,4633,37,54.1,3.14,1,Carbonate,0.6954
JOB-0024532,0,Resin-Coated Sand,541.3,Slickwater,866.3,2999.7,0.1279,1.233,2701.2,32.5,4563,43,25.9,0.0,0,Shale,0.657
JOB-0018187,1,Brown Sand,648.8,Slickwater,917.2,2831.7,0.1353,4.288,3247.9,40.2,4746,46,37.1,5.26,0,Sandstone,0.8969
JOB-0005684,1,Brown Sand,378.7,Hybrid,921.2,2795.8,0.1228,0.468,2363.3,49.4,4505,45,48.5,1.18,0,Carbonate,0.5644
JOB-0021459,0,White Sand,263.8,Slickwater,226.1,2213.2,0.1709,0.794,1608.0,22.4,3856,26,25.9,3.36,0,Shale,0.2294
JOB-0015224,1,Resin-Coated Sand,546.5,Slickwater,1322.8,2872.5,0.1838,4.046,2879.7,63.3,4059,44,71.0,0.66,0,Shale,0.9855
JOB-0019330,1,Resin-Coated Sand,488.4,Crosslinked Gel,645.9,3396.0,0.2106,1.694,2480.8,53.5,4297,41,47.7,1.38,0,Carbonate,0.9588
JOB-0009625,1,Brown Sand,588.5,Crosslinked Gel,1599.4,2336.8,0.1504,0.846,3425.4,40.7,4043,61,40.8,4.15,0,Shale,0.7944
JOB-0024666,0,Ceramic,245.5,Crosslinked Gel,318.7,2448.4,0.091,0.624,1081.0,47.3,3602,15,48.9,0.1,0,Sandstone,0.1919
JOB-0020206,0,White Sand,367.1,Slickwater,1104.9,2999.3,0.0701,4.635,2128.3,42.6,4266,40,41.8,0.79,0,Carbonate,0.7103
JOB-0005529,1,White Sand,410.0,Crosslinked Gel,876.5,3045.0,0.17,0.284,1849.0,46.4,4899,29,51.3,3.81,0,Sandstone,0.7085
JOB-0003377,1,Brown Sand,521.1,Slickwater,1495.6,3323.7,0.1295,2.531,2891.8,66.4,5151,48,72.3,0.0,0,Sandstone,0.9298
JOB-0010631,0,Brown Sand,295.1,Crosslinked Gel,696.6,2967.5,0.1654,2.743,2001.5,53.5,4838,36,52.0,0.51,1,Shale,0.7724
JOB-0004842,1,White Sand,373.7,Slickwater,518.6,4786.0,0.1605,1.956,1658.6,26.2,6443,26,25.4,2.7,1,Shale,0.1878
JOB-0011025,1,Resin-Coated Sand,302.1,Slickwater,860.1,1837.3,0.1042,2.114,2060.7,48.5,4235,38,46.6,5.18,0,Shale,0.5675
JOB-0008144,1,White Sand,411.9,Crosslinked Gel,1144.0,1872.3,0.1225,0.518,2150.6,34.3,3382,36,25.8,4.01,1,Carbonate,0.4116
JOB-0015485,1,Brown Sand,526.7,Hybrid,1618.0,3893.5,0.0808,8.991,2595.3,56.1,5413,45,51.9,1.85,0,Sandstone,0.8866
JOB-0010054,1,White Sand,396.2,Slickwater,781.2,3127.2,0.1415,6.83,1920.9,45.4,5040,35,47.3,2.26,0,Shale,0.8648
JOB-0010756,1,White Sand,519.8,Crosslinked Gel,1083.5,3532.2,0.0838,0.682,2282.5,50.5,4827,36,43.7,1.88,0,Carbonate,0.5568
JOB-0011503,1,White Sand,638.3,Slickwater,1604.2,3831.9,0.1703,0.927,3320.0,37.3,5743,59,32.0,2.03,0,Shale,0.8815
JOB-0008626,1,Resin-Coated Sand,511.9,Slickwater,1564.2,3011.6,0.1471,1.119,2872.8,43.2,4743,57,45.0,3.84,1,Sandstone,0.8966
JOB-0006184,1,Brown Sand,487.6,Crosslinked Gel,988.8,3159.1,0.2902,1.311,3003.7,60.3,5048,48,52.5,2.33,0,Sandstone,0.994
JOB-0014782,1,Ceramic,422.3,Slickwater,991.5,2442.1,0.1603,4.388,2239.5,42.7,4969,37,39.1,5.12,0,Carbonate,0.8277
JOB-0015035,1,White Sand,451.1,Slickwater,1611.4,3349.2,0.2427,0.502,2390.9,44.8,5428,40,36.9,2.33,1,Sandstone,0.9165
JOB-0016795,0,Brown Sand,378.2,Slickwater,671.7,3712.2,0.143,0.865,2260.3,46.7,5604,33,42.2,0.85,0,Shale,0.6718
JOB-0009979,0,Brown Sand,314.4,Hybrid,762.2,2666.1,0.0583,1.352,1702.2,55.9,4619,26,57.7,0.0,0,Sandstone,0.5441
JOB-0021064,0,Brown Sand,177.4,Slickwater,285.9,2159.7,0.0566,15.97,825.1,38.6,3879,8,41.5,0.47,0,Sandstone,0.3653
JOB-0024679,0,White Sand,384.2,Crosslinked Gel,761.4,1969.3,0.1412,1.038,2147.8,36.3,3637,31,41.0,5.23,0,Carbonate,0.3941
JOB-0023272,1,Brown Sand,612.4,Slickwater,1215.7,3041.9,0.1069,3.021,2933.0,46.4,5222,50,42.2,4.66,0,Sandstone,0.8972
JOB-0020184,1,White Sand,375.2,Slickwater,615.1,2560.2,,1.442,1944.0,54.2,3686,30,57.8,5.4,0,Shale,0.8249
JOB-0024002,1,White Sand,437.2,Crosslinked Gel,1141.0,3942.9,0.0744,21.577,2439.3,45.8,4903,46,43.6,2.5,1,Sandstone,0.8875
JOB-0022164,1,Brown Sand,397.9,Hybrid,1103.7,2127.7,0.1511,11.769,2151.1,51.8,3540,28,51.5,1.74,1,Carbonate,0.9047
JOB-0004773,1,White Sand,401.5,Slickwater,978.1,2677.7,0.2233,1.081,2205.0,57.5,3578,39,55.4,2.91,0,Carbonate,0.9639
JOB-0009289,1,Brown Sand,275.8,Slickwater,745.7,3536.7,0.1422,3.223,1720.9,35.4,5454,35,36.1,6.0,0,Sandstone,0.4036
JOB-0013145,1,Brown Sand,436.4,Slickwater,1111.5,3389.0,0.1958,4.537,1812.6,53.4,4820,30,51.6,2.59,1,Carbonate,0.9058
JOB-0019595,1,White Sand,492.5,Crosslinked Gel,1390.9,3396.4,0.2215,1.965,2548.1,66.1,5033,44,63.0,2.12,1,Carbonate,0.972
JOB-0022623,1,Brown Sand,390.1,Crosslinked Gel,990.8,3401.4,0.1413,4.759,1700.7,49.1,5635,31,47.1,3.43,0,Sandstone,0.8269
JOB-0004014,1,Ceramic,304.9,Slickwater,511.6,2389.8,0.1627,2.902,1892.6,21.4,3865,29,16.9,5.47,1,Sandstone,0.3629
JOB-0015879,0,White Sand,365.6,Slickwater,877.9,3108.0,0.12,0.833,1909.9,32.2,4775,41,41.4,7.72,2,Sandstone,0.2307
JOB-0001880,1,White Sand,746.3,Slickwater,519.9,3646.1,0.1085,10.337,3041.0,30.7,4978,54,32.6,2.75,0,Carbonate,0.8976
JOB-0002248,0,Brown Sand,681.7,Crosslinked Gel,1732.8,2086.5,0.1341,1.526,3423.3,51.1,4305,59,51.1,0.5,0,Sandstone,0.9591
JOB-0003169,1,Brown Sand,344.0,Hybrid,1255.3,2383.1,0.1561,3.142,2357.1,43.7,4642,43,50.2,1.27,0,Shale,0.8562
JOB-0013212,1,Resin-Coated Sand,408.1,Slickwater,1008.1,2904.6,0.1602,0.388,2414.4,41.3,4112,42,42.2,7.51,0,Carbonate,0.6648
JOB-0016731,0,White Sand,267.4,Slickwater,721.2,2641.8,0.1762,0.754,1501.4,49.1,4464,32,53.0,1.89,1,Sandstone,0.3897
JOB-0000587,1,Resin-Coated Sand,411.8,Crosslinked Gel,960.6,3123.6,0.0582,1.254,1968.9,46.9,5030,29,53.1,4.25,0,Carbonate,0.4261
JOB-0012182,1,Brown Sand,455.7,Slickwater,1053.0,3743.4,0.1649,1.506,2046.1,48.6,5455,39,43.9,2.43,0,Sandstone,0.8029
JOB-0004043,1,Resin-Coated Sand,593.2,Slickwater,1508.7,2698.0,0.1402,1.014,2761.3,39.5,4484,43,30.1,3.35,0,Shale,0.8389
JOB-0019589,1,White Sand,424.6,Crosslinked Gel,1088.5,2710.9,0.1274,0.878,2235.9,39.6,3927,38,40.9,0.45,0,Shale,0.7665
JOB-0013350,1,Resin-Coated Sand,311.9,Crosslinked Gel,737.0,1942.0,0.1466,30.615,2010.0,49.8,4104,32,52.0,3.45,0,Sandstone,0.9717
JOB-0013097,0,White Sand,431.5,Crosslinked Gel,1122.2,2968.7,0.093,4.129,2462.9,46.9,4987,40,46.4,0.0,1,Shale,0.7434
JOB-0007628,1,White Sand,687.3,Slickwater,1048.3,3136.6,0.1295,4.541,3002.6,42.2,4816,54,46.1,2.73,0,Carbonate,0.9549
JOB-0014335,0,Ceramic,393.8,Slickwater,674.3,2484.2,0.0651,3.7,1737.1,38.0,3903,22,33.5,1.87,0,Shale,0.3058
JOB-0021193,0,Brown Sand,508.3,Slickwater,1115.4,2080.0,0.1623,3.15,2286.9,47.0,4459,38,38.5,5.82,1,Sandstone,0.6648
JOB-0005779,0,White Sand,533.6,Slickwater,1030.2,3297.4,0.1177,0.925,2818.7,39.2,4657,48,44.7,4.17,1,Shale,0.5228
JOB-0019604,1,Resin-Coated Sand,373.5,Slickwater,637.4,3555.4,0.1226,0.776,2581.2,29.2,4707,32,26.0,3.83,0,Carbonate,0.2219
JOB-0019688,0,Brown Sand,171.5,Slickwater,317.0,2199.7,0.1597,4.813,1218.6,44.7,3437,17,49.4,0.93,0,Sandstone,0.5284
JOB-0002658,1,Resin-Coated Sand,288.6,Crosslinked Gel,1146.0,2835.2,0.0936,2.253,2550.5,45.8,4762,42,43.5,1.27,0,Shale,0.5921
JOB-0007686,0,White Sand,359.7,Hybrid,1248.7,2691.1,0.1443,1.951,1884.6,35.5,5016,31,38.1,2.37,0,Sandstone,0.551
JOB-0011226,1,Ceramic,412.4,Hybrid,822.0,3261.7,0.1354,1.677,2891.2,33.5,4632,45,34.3,0.0,0,Carbonate,0.8432
JOB-0011730,1,White Sand,725.1,Slickwater,1107.0,2727.4,0.1745,6.577,3228.2,43.0,5226,55,34.8,3.56,0,Sandstone,0.9886
JOB-0020377,0,Ceramic,143.8,Crosslinked Gel,633.2,2985.3,0.1214,1.487,793.2,34.8,4168,19,30.6,1.8,0,Carbonate,0.1384
JOB-0005493,0,Brown Sand,384.6,Hybrid,264.7,4315.6,0.1394,6.191,2500.7,40.0,6345,42,41.3,1.47,0,Sandstone,0.832
JOB-0020290,1,Ceramic,428.9,Slickwater,1498.8,3301.3,0.0547,1.527,2253.5,34.6,4989,42,35.1,3.46,0,Shale,0.3154
JOB-0021440,1,White Sand,408.5,Crosslinked Gel,958.8,3104.5,0.0889,1.757,1977.3,47.5,4301,30,39.2,1.56,2,Sandstone,0.282
JOB-0001225,1,Resin-Coated Sand,336.9,Hybrid,1351.7,3796.4,0.2569,2.359,2844.6,51.3,5043,46,56.2,0.0,0,Carbonate,0.9913
JOB-0019007,1,White Sand,341.6,Crosslinked Gel,927.5,2942.8,0.1581,4.069,1801.0,52.0,5641,34,56.6,0.6,0,Sandstone,0.8887
JOB-0013301,1,White Sand,436.1,Slickwater,1211.5,2445.5,0.1479,2.223,2217.5,39.8,4188,37,44.0,2.43,1,Sandstone,0.8133
JOB-0012199,1,White Sand,244.7,Slickwater,370.1,2935.7,0.171,2.83,1265.7,42.2,5040,18,39.3,3.23,0,Carbonate,0.5068
JOB-0000515,1,Brown Sand,489.5,Slickwater,711.3,2395.3,0.212,12.602,2346.9,55.5,3976,35,52.2,2.74,0,Sandstone,0.9919
JOB-0005297,1,Brown Sand,381.3,Slickwater,1162.7,2434.4,0.1781,1.456,3244.2,44.4,4627,53,45.4,2.85,0,Shale,0.9189
JOB-0019844,0,Brown Sand,454.4,Slickwater,447.8,3395.0,0.166,1.764,2094.9,49.7,4841,33,47.2,3.11,0,Sandstone,0.7558
JOB-0005703,0,Ceramic,182.4,Crosslinked Gel,316.1,3239.9,0.072,0.589,827.7,27.3,4328,19,30.6,4.82,0,Carbonate,0.0381
JOB-0015007,1,Brown Sand,546.0,Slickwater,1491.9,3204.8,0.1648,3.61,2806.0,43.4,5145,51,42.2,4.88,0,Carbonate,0.9258
JOB-0005128,1,Resin-Coated Sand,644.0,Crosslinked Gel,508.2,2261.3,0.1879,0.438,2833.9,26.0,4643,44,34.9,0.0,1,Carbonate,0.8778
JOB-0023851,0,Brown Sand,499.3,Slickwater,511.2,2635.7,0.1596,3.575,2100.2,55.4,4291,32,57.1,4.98,0,Carbonate,0.8811
JOB-0020740,1,Ceramic,234.8,Slickwater,336.9,2206.4,0.1475,62.361,1086.9,40.1,4114,13,44.4,2.72,0,Sandstone,0.9493
JOB-0014100,1,Brown Sand,490.9,Hybrid,496.9,3070.6,0.1047,1.881,2749.8,38.8,5170,46,36.9,3.39,0,Shale,0.5922
JOB-0007248,1,Resin-Coated Sand,272.8,Hybrid,820.6,3423.0,0.1599,21.762,1864.8,55.0,4916,33,55.8,1.52,1,Sandstone,0.9421
JOB-0013088,1,Brown Sand,519.2,Slickwater,701.5,3358.9,0.1662,2.305,2246.2,61.2,5068,37,57.6,3.22,0,Sandstone,0.9219
JOB-0015147,1,Brown Sand,542.7,Hybrid,2033.0,2602.6,0.1029,18.859,2809.6,52.1,4560,60,47.7,5.01,1,Carbonate,0.9195
JOB-0010544,1,White Sand,455.9,Hybrid,1134.8,3033.7,0.1732,1.468,2748.4,41.0,4653,41,47.8,4.54,0,Sandstone,0.88
JOB-0005268,1,Ceramic,504.0,Crosslinked Gel,1069.3,3688.3,0.137,4.225,2609.8,62.7,5630,46,63.0,0.9,0,Carbonate,0.9486
JOB-0019671,1,Brown Sand,177.2,Slickwater,613.4,2303.3,0.1877,2.117,1070.2,61.9,4505,20,61.5,0.47,0,Carbonate,0.8057
JOB-0024416,1,Brown Sand,670.1,Crosslinked Gel,1240.1,2631.3,0.1078,,3635.2,52.7,4196,63,52.3,2.47,0,Carbonate,0.9225
JOB-0002841,1,Ceramic,488.8,Crosslinked Gel,829.8,3402.8,0.1568,3.034,1820.4,40.8,5264,30,45.8,0.0,0,Shale,0.8876
JOB-0020482,1,White Sand,533.2,Crosslinked Gel,1194.9,3364.7,0.1145,3.421,3008.0,46.1,4895,47,45.8,0.54,1,Sandstone,0.8698
JOB-0007523,1,Brown Sand,625.7,Crosslinked Gel,749.2,2626.7,0.158,2.182,2767.2,34.5,4227,39,29.9,3.42,0,Sandstone,0.7885
JOB-0023341,1,Ceramic,395.4,Crosslinked Gel,1510.2,1755.3,0.2433,0.46,2477.4,27.0,3520,42,29.9,3.85,0,Shale,0.8218
JOB-0012451,0,Ceramic,454.2,Slickwater,756.0,2696.1,0.1176,1.322,1801.7,39.7,5011,25,39.7,4.14,0,Carbonate,0.5866
JOB-0008080,0,Resin-Coated Sand,367.1,Crosslinked Gel,1189.5,3107.1,0.1553,4.526,1940.7,50.3,4953,36,52.2,4.02,1,Shale,0.8299
JOB-0017387,0,White Sand,588.6,Crosslinked Gel,1155.9,3106.8,0.1026,0.732,2822.2,63.0,5013,48,71.9,2.21,0,Carbonate,0.777
JOB-0003733,1,Brown Sand,286.0,Crosslinked Gel,795.7,2642.8,0.1437,13.682,1229.2,32.7,4060,26,36.8,0.0,0,Carbonate,0.8547
JOB-0018460,0,Resin-Coated Sand,377.1,Slickwater,616.6,3596.8,0.1126,2.629,2068.0,46.1,5592,30,48.0,4.56,0,Shale,0.4135
JOB-0008705,0,Brown Sand,335.5,Slickwater,633.3,4032.7,0.1579,23.551,1657.7,47.0,6044,31,48.8,1.88,0,Sandstone,0.9388
JOB-0009290,1,White Sand,496.2,Crosslinked Gel,1306.0,3109.3,0.141,0.145,3084.4,45.8,4726,51,45.3,0.72,0,Sandstone,0.8334
JOB-0015918,1,Resin-Coated Sand,412.2,Slickwater,1121.0,2559.1,0.1333,0.725,2226.8,51.6,3781,39,49.3,3.64,0,Sandstone,0.7738
JOB-0008399,0,Resin-Coated Sand,319.5,Slickwater,841.3,2294.4,0.1131,1.595,2063.2,42.3,3124,27,36.8,2.49,1,Shale,0.42
JOB-0016727,1,Ceramic,478.5,Hybrid,1527.4,2989.2,0.1121,1.391,2910.0,27.1,4587,46,31.6,3.09,1,Carbonate,0.6371
JOB-0023383,1,Brown Sand,414.1,Crosslinked Gel,937.0,2463.8,0.193,1.251,2653.0,32.9,4505,41,30.9,2.71,1,Sandstone,0.8257
JOB-0003449,1,Ceramic,448.9,Hybrid,840.0,3355.0,0.1548,0.991,2409.0,42.8,4514,37,41.7,2.7,0,Carbonate,0.9021
JOB-0012359,0,Brown Sand,397.9,Crosslinked Gel,1150.3,2431.5,0.144,4.913,2534.5,49.0,4817,47,51.5,3.98,1,Carbonate,0.8264
JOB-0021656,1,White Sand,432.7,Hybrid,752.4,3067.9,0.1857,0.45,2221.4,41.9,4876,32,41.6,2.65,1,Shale,0.695
JOB-0002990,0,Brown Sand,207.3,Slickwater,509.8,3408.1,0.1539,3.313,1237.1,33.7,5420,18,31.4,4.91,0,Sandstone,0.2497
JOB-0018738,1,Ceramic,205.8,Slickwater,539.3,2947.2,0.1257,0.742,1389.1,35.4,4630,20,40.1,6.08,0,Carbonate,0.1591
JOB-0005040,1,Ceramic,544.5,Slickwater,1247.2,2318.1,0.1208,3.603,2658.7,45.2,4114,47,46.6,0.11,0,Carbonate,0.9526
JOB-0006848,1,Brown Sand,591.9,Slickwater,1296.3,4223.9,0.1468,2.221,2448.5,28.0,5861,44,33.0,2.01,1,Carbonate,0.811
JOB-0022177,1,Ceramic,467.1,Crosslinked Gel,1200.4,2345.8,0.1494,3.428,2808.0,52.8,4496,41,62.6,2.13,0,Sandstone,0.9611
JOB-0002999,1,Brown Sand,347.2,Slickwater,605.1,3754.1,0.1851,0.172,1986.8,57.0,5055,30,57.6,1.9,0,Shale,0.6801
JOB-0013907,1,White Sand,557.2,Slickwater,783.6,2265.7,0.1504,1.411,2885.7,29.9,3785,45,33.4,1.8,1,Carbonate,0.7389
JOB-0023650,0,White Sand,413.2,Crosslinked Gel,941.3,2985.1,0.173,1.085,2351.8,41.7,4509,39,35.4,4.06,0,Carbonate,0.8032
JOB-0018212,0,Resin-Coated Sand,174.8,Slickwater,501.1,2054.1,0.1357,1.736,984.9,43.6,3736,19,45.2,1.31,0,Sandstone,0.3959
JOB-0010226,1,Brown Sand,471.0,Slickwater,1344.8,3049.2,0.1276,1.766,2324.7,49.0,5027,41,51.1,3.27,0,Sandstone,0.8766
JOB-0015448,0,Brown Sand,262.9,Hybrid,518.3,2391.7,0.0685,0.487,1442.2,51.1,4326,19,42.6,2.06,0,Sandstone,0.1118
JOB-0020025,1,Brown Sand,388.8,Crosslinked Gel,931.3,4174.0,0.1126,1.48,1898.6,53.7,6037,30,50.0,3.14,0,Shale,0.5028
JOB-0018480,0,Brown Sand,427.9,Slickwater,1030.0,3207.5,0.1135,2.645,2039.0,35.4,5177,43,31.4,2.52,0,Sandstone,0.5985
JOB-0001809,1,Brown Sand,566.5,Slickwater,1459.7,2775.5,0.1037,3.265,2606.0,55.7,4344,40,62.6,0.52,0,Shale,0.8662
JOB-0012076,1,Brown Sand,435.3,Slickwater,923.2,3299.3,0.2233,4.986,2557.3,46.6,4349,47,48.4,6.51,1,Carbonate,0.9283
JOB-0013677,1,Resin-Coated Sand,452.2,Crosslinked Gel,750.9,3302.5,0.0974,3.154,2725.2,35.7,5064,46,33.7,2.74,0,Carbonate,0.709
JOB-0020913,1,White Sand,450.8,Hybrid,911.3,3622.6,0.1482,2.479,2449.2,50.2,5820,39,46.0,2.18,1,Sandstone,0.7916
JOB-0009633,1,Ceramic,353.0,Hybrid,1099.0,3688.7,0.1917,3.259,2018.8,61.2,4893,34,68.1,3.72,1,Sandstone,0.9319
JOB-0014689,1,White Sand,381.3,Slickwater,704.1,2762.8,0.1727,0.824,1753.6,41.4,4218,34,49.4,3.02,0,Sandstone,0.8206
JOB-0002112,0,White Sand,332.7,Crosslinked Gel,713.6,3907.7,0.078,5.067,1825.7,61.5,6267,25,59.9,3.32,1,Shale,0.4496
JOB-0002842,1,Ceramic,377.2,Slickwater,917.6,2670.2,0.1219,3.801,1771.4,42.8,4489,34,41.2,0.51,2,Carbonate,0.6764
JOB-0006201,0,Ceramic,308.8,Slickwater,687.3,3445.2,0.2012,3.093,1668.9,29.5,5421,24,31.6,6.28,1,Sandstone,0.6591
JOB-0003511,1,Brown Sand,466.2,Crosslinked Gel,1042.8,2255.9,0.139,2.644,2462.8,41.3,4154,33,42.9,2.37,0,Shale,0.8493
JOB-0008906,0,Brown Sand,386.5,Hybrid,963.2,2442.0,0.1071,4.289,2094.4,28.0,3997,37,34.2,3.82,0,Carbonate,0.6421
JOB-0009301,1,White Sand,371.8,Slickwater,319.7,1745.2,0.1021,2.096,2119.1,58.4,4048,38,61.7,1.87,1,Sandstone,0.4982
JOB-0000593,0,White Sand,405.9,Crosslinked Gel,1036.1,1727.4,0.0935,5.673,2299.8,47.4,3209,42,48.0,4.44,0,Carbonate,0.7913
JOB-0020552,0,Ceramic,388.6,Slickwater,871.2,2832.0,0.1846,1.216,1856.1,45.1,3951,28,52.5,2.18,0,Sandstone,0.8982
JOB-0011063,1,Resin-Coated Sand,350.3,Hybrid,1126.9,3598.6,0.1277,1.424,1972.1,38.0,4868,32,38.8,6.12,0,Sandstone,0.562
JOB-0004747,1,Resin-Coated Sand,401.2,Crosslinked Gel,712.5,1975.2,0.1392,3.036,1871.3,39.8,4534,34,36.8,0.38,0,Sandstone,0.8078
JOB-0023202,0,White Sand,419.6,Slickwater,805.7,2171.7,0.0592,0.83,2068.5,23.1,3893,34,27.4,4.97,0,Shale,0.1094
JOB-0022198,1,White Sand,553.9,Slickwater,791.0,2999.4,0.1758,0.661,2298.6,36.9,4738,36,36.8,2.15,0,Carbonate,0.7608
JOB-0005509,1,Ceramic,405.5,Crosslinked Gel,694.8,3263.2,0.1206,0.541,1667.5,55.5,4865,27,56.2,3.31,0,Sandstone,0.5135
JOB-0024827,0,White Sand,188.5,Slickwater,462.1,2000.2,0.124,4.173,1107.5,44.2,4177,17,38.8,2.02,0,Shale,0.2285
JOB-0011803,0,Ceramic,438.6,Slickwater,1238.0,2719.6,0.1618,0.28,2559.9,41.1,4002,40,37.0,0.0,0,Shale,0.8298
JOB-0002456,1,Ceramic,416.0,Slickwater,674.5,2881.9,0.1528,4.541,2118.9,40.3,4249,35,44.5,2.48,0,Carbonate,0.9319
JOB-0003021,1,White Sand,440.4,Slickwater,715.5,3854.0,0.1234,0.466,2197.9,53.3,5024,41,50.9,3.21,0,Shale,0.5537
JOB-0002122,1,Resin-Coated Sand,457.1,Slickwater,861.1,2789.1,0.077,6.371,2515.0,39.7,4580,45,39.8,0.0,2,Shale,0.566
JOB-0005944,1,Ceramic,297.9,Hybrid,909.9,1775.1,0.1885,2.734,1951.5,67.8,3414,29,69.4,3.07,1,Sandstone,0.921
JOB-0020884,1,White Sand,367.7,Crosslinked Gel,1042.9,2235.7,0.126,11.058,1848.9,46.1,4395,34,47.4,3.43,1,Sandstone,0.7673
JOB-0009993,1,Brown Sand,351.0,Hybrid,1012.1,1911.5,,0.677,2204.4,48.5,3508,27,55.5,0.0,0,Carbonate,0.8562
JOB-0007246,0,White Sand,346.3,Hybrid,692.6,4068.7,0.162,0.957,2173.8,39.2,5298,33,34.0,0.0,1,Sandstone,0.4438
JOB-0006614,0,Brown Sand,205.9,Crosslinked Gel,849.0,3276.2,0.0583,1.817,1617.2,45.3,5176,29,49.8,4.26,1,Shale,0.1332
JOB-0022353,1,Resin-Coated Sand,433.4,Slickwater,1070.3,2907.1,0.1458,0.466,2485.3,44.0,4565,43,45.3,6.1,1,Sandstone,0.6601
JOB-0022029,1,Brown Sand,366.1,Crosslinked Gel,1062.9,2847.2,0.1849,4.665,1638.3,50.2,3810,30,59.3,4.71,0,Shale,0.9278
JOB-0004162,0,Brown Sand,75.5,Crosslinked Gel,408.3,3203.7,0.1235,7.006,608.5,54.8,4248,13,51.3,2.64,0,Sandstone,0.1992
JOB-0011726,1,Resin-Coated Sand,492.5,Slickwater,838.3,2755.4,0.1343,1.181,2076.7,26.6,4792,34,27.3,0.49,0,Carbonate,0.5272
JOB-0009259,0,White Sand,436.4,Slickwater,852.9,3455.8,0.083,0.835,1995.1,55.9,4638,26,64.6,5.14,1,Sandstone,0.3371
JOB-0009568,0,White Sand,433.6,Slickwater,567.6,1808.0,0.0784,0.723,1897.6,50.6,3687,29,48.9,2.7,1,Sandstone,0.4523
JOB-0004676,1,Brown Sand,508.6,Slickwater,1246.2,3599.1,0.2028,2.657,2414.5,42.4,5040,44,44.8,3.55,0,Carbonate,0.9114
JOB-0001094,0,Brown Sand,533.1,Crosslinked Gel,950.0,3091.3,0.0896,0.196,2343.2,45.9,4592,38,47.6,0.14,2,Sandstone,0.2228
JOB-0024402,1,White Sand,447.3,Slickwater,1607.7,2408.8,0.1146,1.249,2569.0,46.2,4063,46,42.8,5.89,0,Sandstone,0.6846
JOB-0019490,1,Resin-Coated Sand,369.8,Slickwater,835.0,2526.6,0.1074,3.425,1775.8,51.6,3780,28,53.5,0.0,1,Carbonate,0.6821
JOB-0008512,1,Brown Sand,607.9,Slickwater,966.1,2512.6,0.1568,1.198,2772.4,42.8,3406,48,47.3,4.51,0,Sandstone,0.8875
JOB-0016681,0,Resin-Coated Sand,277.3,Crosslinked Gel,694.4,4083.4,0.2142,0.587,1204.4,67.6,5126,22,67.4,3.3,1,Sandstone,0.8278
JOB-0008055,1,Brown Sand,473.2,Slickwater,1763.5,2809.3,0.1542,1.571,3097.8,67.0,3728,53,62.0,4.18,0,Carbonate,0.9453
JOB-0014996,1,Ceramic,552.5,Hybrid,1008.3,3137.3,0.1436,8.094,2425.9,46.3,4850,39,41.2,4.5,0,Carbonate,0.97
JOB-0003505,0,Resin-Coated Sand,207.7,Slickwater,495.7,2527.5,0.1234,2.978,1099.6,51.6,4562,18,47.3,2.56,0,Carbonate,0.46
