JobID,Frac_Outcome,ProppantType,ProppantVolume_ton,FluidType,PadVolume_m3,ReservoirDepth_m,Porosity_frac,Permeability_mD,LateralLength_m,PumpingRate_bpm,InjectionPressure_psi,StageCount,SlurryRate_bpm,WellAge_years,PreviousStimulations,FormationType,Frac_Success_Prob
JOB-0000121,0,Resin-Coated Sand,601.5,Crosslinked Gel,793.2,2766.2,0.1185,2.294,2826.3,17.6,3889,50,11.5,2.52,0,Shale,0.4879
JOB-0000325,1,Resin-Coated Sand,204.7,Slickwater,736.8,3325.7,0.2436,0.585,1526.6,56.0,5392,24,67.2,2.39,0,Carbonate,0.8623
JOB-0000933,1,Brown Sand,460.8,Crosslinked Gel,1452.1,3123.0,0.2623,18.204,2812.5,30.8,4600,50,37.3,0.0,0,Sandstone,0.9968
JOB-0000292,1,White Sand,378.5,Slickwater,767.9,2615.2,0.1609,1.864,1690.4,50.4,4463,25,46.8,2.87,1,Shale,0.6017
JOB-0000569,0,Ceramic,480.9,Slickwater,860.9,3733.3,0.0663,3.009,2292.3,40.3,5553,38,39.0,3.05,2,Shale,0.3135
JOB-0000777,0,White Sand,202.1,Slickwater,253.2,3165.2,0.1046,0.625,1006.8,31.1,5047,15,27.3,1.58,0,Carbonate,0.0337
JOB-0000568,1,Resin-Coated Sand,410.5,Hybrid,585.6,2952.5,0.2011,1.383,2432.7,55.4,4412,42,60.6,1.14,0,Carbonate,0.9637
JOB-0000076,1,Brown Sand,603.3,Slickwater,2056.1,2783.8,0.1527,9.047,3174.4,37.1,4473,61,38.8,5.33,0,Shale,0.9835
JOB-0000967,1,White Sand,487.2,Slickwater,944.8,2768.4,0.1547,1.019,2275.3,60.9,4661,42,63.3,2.53,0,Sandstone,0.9409
JOB-0000865,1,White Sand,410.2,Hybrid,716.3,2540.8,0.1913,2.449,2311.0,44.1,4061,38,41.7,3.28,0,Sandstone,0.8878
JOB-0000688,1,Resin-Coated Sand,562.3,Slickwater,1166.9,2455.0,0.0665,7.203,2638.1,40.4,4155,42,35.4,3.25,0,Sandstone,0.7619
JOB-0000142,1,Resin-Coated Sand,323.7,Slickwater,870.3,2833.3,0.0829,4.737,2161.2,48.3,4459,39,56.2,2.19,0,Sandstone,0.8168
JOB-0000038,1,White Sand,375.9,Slickwater,539.7,3182.6,0.1277,2.328,1735.1,45.8,5824,32,44.0,5.85,0,Carbonate,0.56
JOB-0000659,0,White Sand,527.4,Slickwater,1128.0,3809.3,,0.646,2449.3,50.4,5935,42,36.1,4.31,0,Sandstone,0.8112
JOB-0000591,1,White Sand,534.2,Slickwater,1168.5,1703.9,0.1256,23.378,2641.9,46.8,3388,46,50.7,1.58,0,Sandstone,0.9857
JOB-0000609,0,Resin-Coated Sand,299.2,Crosslinked Gel,754.2,2184.7,0.0619,1.262,1429.5,55.0,3311,22,49.7,3.33,1,Shale,0.1302
JOB-0000005,1,Brown Sand,490.5,Crosslinked Gel,1283.0,1534.9,0.1396,0.411,2507.3,43.3,3104,47,45.2,2.68,1,Sandstone,0.7407
JOB-0000427,1,White Sand,450.4,Crosslinked Gel,944.5,2636.3,0.123,2.423,2095.0,38.7,4584,35,42.3,2.5,0,Carbonate,0.8081
JOB-0000064,0,Ceramic,250.7,Crosslinked Gel,999.0,3931.8,0.1452,2.55,1605.0,44.8,5247,30,47.9,1.49,1,Shale,0.5914
JOB-0000392,1,Brown Sand,430.9,Slickwater,1158.7,3007.4,0.2099,3.627,2359.5,43.9,4558,38,41.4,1.06,1,Shale,0.9563
JOB-0000661,1,White Sand,552.3,Slickwater,1245.5,1661.4,0.0771,3.23,3021.4,73.0,4506,48,70.2,2.45,1,Carbonate,0.7806
JOB-0000209,1,Brown Sand,584.0,Slickwater,1280.0,2717.8,0.1884,0.349,2854.9,45.8,3611,50,54.0,5.81,0,Sandstone,0.9321
JOB-0000992,1,Brown Sand,499.7,Slickwater,1061.7,2799.2,0.2003,1.618,2058.3,51.2,5269,31,52.2,0.0,0,Shale,0.9573
JOB-0000066,1,Resin-Coated Sand,446.0,Slickwater,1339.5,2669.2,0.1721,1.713,2297.3,38.3,4190,40,38.5,4.1,0,Sandstone,0.8711
JOB-0000245,0,White Sand,388.7,Slickwater,907.8,3104.4,0.0842,1.274,1820.8,44.7,4463,31,47.4,4.3,1,Shale,0.1926
JOB-0000528,1,White Sand,578.2,Hybrid,1174.3,3049.0,0.1452,0.514,2718.0,32.1,4217,43,30.0,0.0,0,Shale,0.6906
JOB-0000182,1,Resin-Coated Sand,482.9,Crosslinked Gel,1123.6,3199.0,0.1355,5.231,1947.3,48.2,5211,35,46.9,2.24,1,Carbonate,0.8238
JOB-0000451,1,Ceramic,497.2,Slickwater,679.9,2069.0,0.1396,3.177,2188.8,32.3,4536,41,33.5,3.05,0,Sandstone,0.8137
JOB-0000782,1,Resin-Coated Sand,608.0,Crosslinked Gel,1528.9,3147.6,0.193,1.246,2890.8,51.8,5588,48,52.9,3.65,1,Sandstone,0.9531
JOB-0000577,0,White Sand,375.4,Hybrid,1113.2,3917.5,0.0506,1.021,2411.5,46.4,5860,40,41.1,6.08,0,Shale,0.284
JOB-0000883,1,Resin-Coated Sand,353.4,Hybrid,639.9,2994.0,0.1548,0.271,1786.3,54.5,4189,23,53.7,1.43,1,Shale,0.4753
JOB-0000001,1,Brown Sand,364.1,Slickwater,543.0,1667.2,0.1195,2.031,1822.0,50.8,3194,24,49.1,4.32,1,Carbonate,0.38
JOB-0000587,0,Brown Sand,593.8,Slickwater,1095.7,3123.6,0.1156,4.856,3376.2,56.4,5154,48,54.6,6.12,1,Sandstone,0.9305
JOB-0000034,1,Ceramic,426.6,Slickwater,990.9,3094.0,0.1664,0.803,2612.9,38.3,4515,50,42.2,7.45,0,Sandstone,0.8385
JOB-0000512,0,Brown Sand,699.2,Crosslinked Gel,1076.0,3002.8,0.1593,4.051,2741.0,55.6,4598,47,62.1,2.46,0,Sandstone,0.9801
JOB-0000904,1,Brown Sand,562.6,Crosslinked Gel,1061.5,3150.3,0.22,4.841,2643.2,46.8,4686,44,46.9,3.69,0,Carbonate,0.982
JOB-0000641,0,White Sand,344.4,Crosslinked Gel,803.0,2152.7,0.1137,8.681,2007.3,55.5,4200,33,54.6,4.28,0,Shale,0.8908
JOB-0000719,0,Ceramic,272.9,Slickwater,438.2,2630.0,0.1216,2.835,1683.9,60.8,4415,28,58.5,2.66,1,Sandstone,0.5721
JOB-0000435,1,White Sand,321.1,Slickwater,687.3,2751.4,0.1742,2.129,1564.3,54.0,4735,27,55.6,2.76,0,Sandstone,0.8171
JOB-0000599,0,White Sand,348.2,Crosslinked Gel,1283.7,3267.7,0.1681,2.812,1907.8,43.8,5527,36,40.9,0.84,0,Carbonate,0.858
JOB-0000929,1,Ceramic,518.9,Crosslinked Gel,963.2,2011.4,0.231,4.677,3005.9,24.0,4016,49,30.9,4.19,0,Shale,0.9801
JOB-0000218,1,Resin-Coated Sand,484.1,Slickwater,1008.0,3706.2,0.1735,8.506,2327.6,32.6,4289,40,33.3,6.49,1,Carbonate,0.8954
JOB-0000630,1,Brown Sand,299.4,Slickwater,738.3,2667.7,0.0981,6.671,2227.9,32.2,4413,37,30.2,6.63,1,Sandstone,0.3423
JOB-0000077,1,Ceramic,451.6,Crosslinked Gel,1383.8,3718.1,0.1306,2.272,2649.7,51.5,4978,46,52.2,3.05,1,Carbonate,0.8685
JOB-0000151,0,White Sand,239.2,Slickwater,270.1,3225.4,0.1225,11.269,1536.4,55.0,4330,23,63.2,1.89,0,Carbonate,0.7715
JOB-0000135,1,Resin-Coated Sand,386.7,Hybrid,790.2,3463.8,0.1328,1.372,1937.5,39.4,4835,28,39.4,4.42,0,Sandstone,0.5263
JOB-0000633,1,White Sand,654.1,Slickwater,1423.1,2514.6,0.1418,0.681,2892.2,62.2,4230,51,63.2,2.83,1,Shale,0.883
JOB-0000531,0,Brown Sand,218.2,Slickwater,527.0,2668.7,0.15,2.122,1332.4,43.0,4053,18,48.1,0.0,1,Shale,0.5136
JOB-0000317,1,Resin-Coated Sand,606.7,Slickwater,754.1,3458.6,0.1319,12.893,2758.3,50.0,5114,38,46.0,7.38,0,Sandstone,0.9616
JOB-0000069,1,White Sand,300.5,Slickwater,1178.6,3622.7,0.1535,0.519,1951.5,46.7,4692,37,47.6,4.74,0,Sandstone,0.6366
JOB-0000514,1,Ceramic,282.5,Slickwater,1061.3,3337.7,0.1366,2.706,2368.3,42.2,4824,44,39.7,0.67,1,Carbonate,0.7874
JOB-0000837,1,Brown Sand,410.7,Slickwater,1457.9,2993.0,0.1608,2.514,2391.9,51.0,5023,47,53.5,2.39,1,Carbonate,0.9136
JOB-0000774,1,White Sand,278.5,Crosslinked Gel,1004.6,3087.9,0.1635,7.242,2111.9,48.8,4470,36,49.1,0.0,0,Sandstone,0.9001
JOB-0000537,1,White Sand,609.6,Slickwater,1179.6,3237.5,0.1648,0.975,2702.6,44.3,5908,46,47.6,3.08,1,Carbonate,0.8507
JOB-0000384,1,Brown Sand,517.6,Slickwater,1390.3,4294.1,0.1188,5.144,2595.3,47.7,6369,44,39.2,1.74,0,Shale,0.8763
JOB-0000983,1,Brown Sand,395.7,Hybrid,1012.9,3161.3,0.1581,1.541,1834.4,38.0,4133,33,34.6,0.0,2,Sandstone,0.6784
JOB-0000553,1,Resin-Coated Sand,377.7,Slickwater,728.1,2539.7,0.1223,4.127,1530.5,28.3,4054,26,27.4,2.16,0,Shale,0.3658
JOB-0000407,0,Brown Sand,306.8,Hybrid,613.6,3472.3,0.2016,2.218,1824.7,26.9,5482,24,33.1,2.38,1,Carbonate,0.4803
JOB-0000361,1,Resin-Coated Sand,438.0,Slickwater,1330.4,3884.0,0.1265,2.861,2394.6,46.5,5851,40,49.3,3.42,0,Carbonate,0.8163
JOB-0000610,1,White Sand,517.7,Hybrid,904.6,3699.5,0.1514,1.477,2313.6,46.4,5975,33,41.3,3.58,0,Carbonate,0.7892
JOB-0000403,0,White Sand,357.3,Hybrid,510.3,2891.0,0.1488,0.257,1807.7,38.4,4313,26,33.6,3.23,0,Carbonate,0.3674
JOB-0000534,0,White Sand,379.3,Crosslinked Gel,890.4,3452.7,0.1066,3.5,1784.9,41.9,4436,30,38.8,2.57,0,Carbonate,0.6315
JOB-0000944,0,Resin-Coated Sand,422.9,Slickwater,553.9,3061.5,0.1117,1.29,2259.7,43.1,5127,38,41.6,2.57,0,Shale,0.5457
JOB-0000955,1,Ceramic,602.3,Crosslinked Gel,1435.8,3278.9,0.0826,0.395,3424.5,52.6,5087,57,56.0,3.76,0,Sandstone,0.87
JOB-0000646,1,Brown Sand,282.2,Hybrid,928.2,2535.0,0.0791,2.847,2446.3,42.6,4083,45,38.8,1.97,0,Carbonate,0.5286
JOB-0000596,1,Brown Sand,1008.4,Slickwater,1820.8,2608.8,0.1495,0.899,3918.0,36.7,4416,72,33.4,2.03,0,Carbonate,0.9726
JOB-0000145,0,White Sand,338.8,Slickwater,870.6,2461.6,0.148,3.49,1804.9,54.1,4372,31,54.0,1.59,3,Carbonate,0.5787
JOB-0000093,1,White Sand,509.3,Slickwater,1314.8,1261.4,0.1772,0.993,2406.6,42.3,3194,40,44.4,2.33,1,Shale,0.9146
JOB-0000455,0,Brown Sand,306.0,Hybrid,581.5,3541.6,0.0885,1.488,1781.3,39.1,4890,36,36.1,0.44,0,Shale,0.3008
JOB-0000643,1,Brown Sand,464.4,Slickwater,652.4,3122.1,0.1755,1.276,2285.4,45.6,4638,35,43.3,1.24,0,Carbonate,0.844
JOB-0000055,1,Resin-Coated Sand,360.7,Slickwater,648.6,4078.6,0.1376,3.999,2050.8,34.4,5769,31,28.8,3.41,0,Carbonate,0.5971
JOB-0000102,0,Brown Sand,407.6,Slickwater,797.7,4096.1,0.1399,1.316,1960.3,57.2,5804,32,57.9,7.04,0,Shale,0.654
JOB-0000619,1,Ceramic,378.5,Hybrid,927.7,2628.3,0.111,0.267,1792.0,48.0,4259,34,48.7,3.46,0,Sandstone,0.6405
JOB-0000095,1,Resin-Coated Sand,524.5,Slickwater,648.6,2034.4,0.1684,3.243,2151.3,44.0,3540,41,46.6,3.23,0,Shale,0.9324
JOB-0000062,0,Resin-Coated Sand,349.9,Hybrid,563.8,2844.3,0.1891,2.187,2022.5,40.4,4633,36,34.2,0.87,1,Sandstone,0.8434
JOB-0000746,1,White Sand,467.1,Crosslinked Gel,1660.0,3252.1,0.1329,13.61,2186.5,52.0,5003,42,47.5,3.73,2,Carbonate,0.8958
JOB-0000196,1,White Sand,358.5,Hybrid,243.7,3978.6,0.1603,5.109,1712.4,44.7,5266,24,45.5,4.45,0,Carbonate,0.7445
JOB-0000603,1,Brown Sand,317.7,Slickwater,726.1,2656.2,0.1973,0.703,2181.0,51.0,4812,35,49.1,4.46,0,Carbonate,0.7851
JOB-0000941,0,White Sand,349.8,Crosslinked Gel,716.8,2487.9,0.067,7.494,1746.1,43.6,4490,25,41.3,3.66,0,Carbonate,0.3414
JOB-0000394,0,Resin-Coated Sand,272.7,Crosslinked Gel,701.4,3266.1,0.0856,1.704,1724.3,52.5,5161,21,51.7,3.26,2,Shale,0.1801
JOB-0000031,1,Brown Sand,393.2,Slickwater,1116.6,2906.9,0.1164,1.389,1987.6,36.7,4494,33,46.4,0.0,0,Shale,0.5384
JOB-0000948,0,Resin-Coated Sand,462.5,Hybrid,876.9,2980.0,0.085,2.574,2136.5,50.7,5248,36,50.9,6.57,0,Sandstone,0.5194
JOB-0000673,1,Ceramic,351.4,Hybrid,802.3,1879.2,0.0969,0.098,2145.8,61.3,4396,36,57.0,0.0,0,Carbonate,0.7448
JOB-0000794,1,Ceramic,585.8,Slickwater,1235.9,2162.3,0.1464,2.298,2850.5,41.4,3910,42,41.1,7.34,0,Sandstone,0.8683
JOB-0000532,1,White Sand,517.9,Slickwater,1236.4,2897.0,0.1788,0.599,2422.7,49.4,4662,45,54.9,0.79,0,Sandstone,0.9295
JOB-0000466,1,Brown Sand,415.8,Crosslinked Gel,926.9,2882.4,0.1425,0.843,2274.0,46.2,4644,35,56.8,0.0,1,Sandstone,0.6837
JOB-0000625,1,White Sand,310.0,Slickwater,542.0,2692.5,0.1525,4.258,1388.0,41.7,4449,25,44.3,1.63,0,Sandstone,0.6825
JOB-0000373,1,Brown Sand,370.3,Crosslinked Gel,1090.8,2559.5,0.1822,1.416,1787.2,49.6,4984,33,50.8,3.96,1,Shale,0.7365
JOB-0000342,0,White Sand,535.3,Slickwater,1214.1,2712.2,0.1042,0.561,2618.3,44.4,4648,39,49.9,5.19,1,Carbonate,0.4528
JOB-0000962,0,Brown Sand,393.5,Hybrid,736.4,2143.7,0.1371,0.931,1937.1,51.3,4389,26,47.7,3.34,0,Shale,0.6059
JOB-0000136,0,White Sand,102.0,Crosslinked Gel,253.6,3043.8,0.1423,3.184,500.0,49.2,5367,12,44.3,1.56,2,Sandstone,0.0526
JOB-0000957,1,Ceramic,534.7,Slickwater,736.7,3606.3,0.1452,3.083,2441.3,56.6,5085,33,62.8,2.98,1,Shale,0.917
JOB-0000616,0,Brown Sand,352.8,Slickwater,860.9,3358.6,0.1461,0.744,2039.9,46.9,4822,35,48.9,2.82,1,Carbonate,0.5832
JOB-0000049,1,Brown Sand,518.6,Slickwater,1296.6,3809.0,0.1469,4.105,2862.5,57.5,5315,55,55.7,2.59,0,Carbonate,0.9767
JOB-0000934,1,Brown Sand,590.8,Crosslinked Gel,1011.3,3688.3,0.1152,21.535,2784.2,63.4,5182,48,60.6,0.03,0,Carbonate,0.9887
JOB-0000831,1,White Sand,531.4,Crosslinked Gel,1582.4,2761.0,0.1931,0.934,3124.4,45.9,4781,53,51.5,1.71,0,Shale,0.9587
JOB-0000004,1,Resin-Coated Sand,347.0,Slickwater,512.1,2322.5,0.1536,3.719,1993.8,42.4,4355,26,40.1,5.51,0,Sandstone,0.8412
JOB-0000463,0,Brown Sand,373.5,Crosslinked Gel,420.0,3790.9,0.1778,4.271,2130.1,28.2,6477,38,29.5,0.59,0,Carbonate,0.6478
JOB-0000561,0,Ceramic,445.8,Hybrid,630.1,2705.0,0.0446,0.542,1963.4,59.3,4326,34,60.3,3.32,0,Carbonate,0.3761
JOB-0000815,1,Brown Sand,250.8,Crosslinked Gel,702.2,3067.8,0.1893,3.916,1434.9,44.4,4357,26,46.5,2.61,1,Sandstone,0.7414
JOB-0000398,1,White Sand,289.3,Slickwater,528.0,1948.0,0.2052,0.667,1549.6,52.1,3945,21,48.6,3.53,0,Sandstone,0.6182
JOB-0000122,1,Brown Sand,394.2,Crosslinked Gel,729.7,3528.9,0.1196,1.407,1905.5,52.0,5184,35,53.5,1.48,2,Shale,0.4585
JOB-0000710,1,White Sand,571.2,Slickwater,1299.6,3339.0,0.1835,9.889,3252.6,58.9,5127,54,59.1,2.68,0,Sandstone,0.9966
JOB-0000784,1,Resin-Coated Sand,657.0,Crosslinked Gel,1567.4,3475.4,0.1744,0.491,3087.1,34.9,5369,57,33.3,4.59,0,Sandstone,0.9399
JOB-0000697,1,White Sand,517.6,Hybrid,1074.6,4262.5,0.1658,19.093,2857.8,42.3,6349,48,46.5,3.14,1,Shale,0.9746
JOB-0000680,1,White Sand,455.8,Slickwater,670.9,3576.6,0.1953,9.605,2332.2,62.9,5328,42,65.3,3.19,0,Shale,0.988
JOB-0000995,1,Ceramic,411.6,Hybrid,1281.5,3655.5,0.1646,8.211,2585.3,32.3,5433,47,36.2,0.0,0,Sandstone,0.9672
JOB-0000741,0,White Sand,259.6,Crosslinked Gel,713.0,3313.2,0.1362,0.878,1503.2,45.1,5639,27,42.6,3.9,1,Sandstone,0.1669
JOB-0000882,1,Brown Sand,468.2,Slickwater,771.6,2449.0,0.2179,3.33,2228.7,39.2,4182,39,30.6,0.0,0,Sandstone,0.967
JOB-0000702,1,Resin-Coated Sand,282.0,Slickwater,411.0,3416.0,0.2005,1.102,1661.9,54.9,5126,22,67.3,4.59,0,Sandstone,0.8458
JOB-0000517,1,White Sand,476.5,Hybrid,747.6,2930.8,0.1058,2.222,1896.5,60.1,5242,32,57.3,2.81,0,Carbonate,0.7161
JOB-0000945,0,Brown Sand,137.9,Slickwater,193.0,2749.2,0.1353,6.241,706.3,36.0,5278,8,33.4,6.14,0,Carbonate,0.1024
JOB-0000511,0,Brown Sand,282.4,Slickwater,528.2,2762.4,0.162,0.616,1455.9,53.8,4829,27,50.1,5.71,1,Sandstone,0.4796
JOB-0000393,0,Brown Sand,658.5,Crosslinked Gel,1462.6,3312.2,0.0903,2.788,3265.6,41.5,5170,56,40.6,4.96,0,Shale,0.7393
JOB-0000480,0,Brown Sand,372.9,Crosslinked Gel,898.7,2951.2,0.1076,0.313,1849.5,57.0,4589,33,57.6,1.85,1,Sandstone,0.4437
JOB-0000123,1,Ceramic,349.4,Hybrid,785.3,4070.8,0.1599,3.687,1736.3,54.1,6217,28,53.0,2.02,1,Sandstone,0.8086
JOB-0000233,1,Brown Sand,441.3,Crosslinked Gel,724.1,2995.7,0.1291,1.773,2205.9,58.7,4765,36,56.5,0.0,1,Sandstone,0.7288
JOB-0000859,1,Resin-Coated Sand,348.8,Slickwater,499.9,2891.7,0.176,0.282,1715.6,55.8,5332,31,48.8,4.48,0,Sandstone,0.7327
JOB-0000087,1,Ceramic,469.3,Slickwater,1277.1,4116.9,0.129,0.856,2489.6,51.8,5780,42,54.0,1.56,2,Shale,0.7122
JOB-0000752,0,White Sand,347.5,Slickwater,442.0,3078.5,0.1381,2.459,1793.9,51.9,4957,29,56.7,2.61,0,Sandstone,0.6832
JOB-0000997,0,White Sand,373.4,Slickwater,769.9,2897.2,0.0406,0.471,2084.7,32.7,4365,32,29.6,0.76,1,Carbonate,0.0773
JOB-0000717,1,Ceramic,440.3,Slickwater,850.7,2412.3,0.1845,0.305,2005.6,47.5,4057,33,49.1,5.97,0,Sandstone,0.8389
JOB-0000544,1,Resin-Coated Sand,470.3,Crosslinked Gel,1138.1,3601.1,0.1731,3.829,2182.2,50.5,5270,37,47.2,4.89,2,Sandstone,0.8624
JOB-0000829,1,White Sand,543.6,Slickwater,1370.2,3308.6,0.1203,1.249,3047.0,57.9,4741,49,63.4,4.85,1,Shale,0.7796
JOB-0000300,1,Brown Sand,512.7,Slickwater,1081.0,3303.6,0.1664,0.926,2766.8,55.4,4438,44,55.9,2.25,1,Sandstone,0.8653
JOB-0000720,0,Brown Sand,170.7,Hybrid,236.5,3319.6,0.1316,2.325,899.2,49.6,4407,11,51.3,5.14,0,Carbonate,0.2364
JOB-0000146,0,Brown Sand,358.7,Slickwater,904.1,1945.7,0.1275,1.559,2049.3,29.4,3934,38,31.0,1.11,0,Carbonate,0.4453
JOB-0000303,1,White Sand,580.0,Slickwater,972.9,3256.2,0.1777,3.287,3156.1,51.0,5094,49,50.4,3.29,1,Carbonate,0.9663
JOB-0000058,0,White Sand,509.9,Hybrid,559.3,2288.5,0.0718,0.815,3417.5,41.2,3921,57,43.3,1.94,1,Shale,0.5109
JOB-0000881,1,Brown Sand,637.3,Slickwater,1562.8,2842.0,0.1479,1.443,2922.0,49.9,4186,46,52.7,0.0,0,Sandstone,0.953
JOB-0000284,0,White Sand,433.5,Slickwater,673.7,3773.8,0.1188,0.991,1862.5,43.3,6443,26,39.3,3.61,0,Shale,0.3083
JOB-0000129,0,Resin-Coated Sand,229.9,Slickwater,766.9,3900.9,0.1143,5.029,1421.5,31.5,5140,21,31.5,2.42,0,Sandstone,0.2801
JOB-0000476,1,White Sand,358.0,Slickwater,691.5,2667.9,0.1496,6.08,1883.6,56.9,4313,33,60.7,1.77,0,Sandstone,0.9382
JOB-0000584,1,Brown Sand,316.9,Slickwater,924.1,2974.8,0.0685,2.266,2125.1,39.4,4719,36,35.7,4.1,0,Sandstone,0.3203
JOB-0000240,1,Brown Sand,470.9,Slickwater,1027.7,2811.0,0.1301,1.386,2505.5,57.6,4560,45,64.8,1.56,0,Sandstone,0.8961
JOB-0000420,1,White Sand,615.6,Slickwater,1180.9,2962.5,0.1616,2.477,2726.7,43.2,4225,43,41.4,1.91,1,Sandstone,0.9383
JOB-0000278,1,Brown Sand,525.8,Hybrid,957.6,3778.1,0.1169,0.577,2678.3,44.1,4996,45,46.9,3.14,0,Shale,0.5975
JOB-0000010,1,Brown Sand,671.7,Hybrid,1786.9,3175.3,0.1412,1.915,3109.2,47.9,4849,54,47.1,3.76,0,Carbonate,0.9299
JOB-0000916,0,Brown Sand,351.7,Slickwater,1003.4,3601.7,0.085,2.163,2332.8,43.4,4763,44,39.1,1.36,0,Carbonate,0.5352
JOB-0000274,1,Brown Sand,403.8,Slickwater,1264.9,3314.2,0.1984,1.196,2484.4,40.7,4913,40,38.5,1.3,0,Sandstone,0.8982
JOB-0000148,0,White Sand,321.7,Crosslinked Gel,527.6,1935.5,0.1765,1.536,1498.9,57.3,4226,26,58.9,5.25,0,Carbonate,0.763
JOB-0000556,0,Resin-Coated Sand,543.4,Slickwater,965.4,3105.7,0.0766,1.449,2248.6,48.2,4955,35,47.2,3.71,1,Sandstone,0.5267
JOB-0000852,0,White Sand,287.5,Crosslinked Gel,583.8,3459.2,0.1375,3.731,1534.0,38.8,5330,20,42.2,2.57,0,Carbonate,0.4095
JOB-0000133,0,White Sand,312.6,Crosslinked Gel,1437.1,1599.6,0.0843,2.522,2043.9,46.6,3887,33,48.4,4.69,1,Carbonate,0.3699
JOB-0000039,1,Brown Sand,492.4,Crosslinked Gel,1131.2,2327.0,0.0952,6.188,1962.3,46.0,4104,33,40.3,4.16,1,Sandstone,0.7393
JOB-0000961,0,White Sand,257.8,Crosslinked Gel,464.1,3449.6,0.1719,2.132,1562.0,43.4,4820,28,45.1,5.11,0,Sandstone,0.5882
JOB-0000653,1,Resin-Coated Sand,274.8,Slickwater,361.3,3439.3,0.1207,1.435,1138.3,45.7,4580,21,46.1,5.72,1,Sandstone,0.1544
JOB-0000006,1,White Sand,381.5,Crosslinked Gel,1169.7,3459.2,0.1215,4.257,2409.5,41.5,5224,47,44.3,0.31,0,Carbonate,0.8897
JOB-0000289,0,Brown Sand,458.6,Slickwater,1127.4,3130.1,0.1142,1.697,2088.3,50.8,4592,34,52.2,2.78,1,Shale,0.4973
JOB-0000119,1,White Sand,367.0,Crosslinked Gel,645.0,3511.7,0.1277,6.861,1964.3,63.9,5157,40,64.2,2.66,0,Carbonate,0.9341
JOB-0000088,1,White Sand,569.8,Crosslinked Gel,1329.4,2748.0,0.2,0.644,2373.2,38.3,4314,43,36.5,4.52,0,Carbonate,0.8917
JOB-0000563,1,Ceramic,410.5,Slickwater,1253.3,2281.3,0.1654,3.478,2497.0,55.6,3965,42,51.6,2.0,0,Shale,0.9735
JOB-0000778,0,Brown Sand,237.5,Crosslinked Gel,518.5,3378.1,0.1316,0.754,1384.7,39.8,4990,23,38.0,5.01,0,Sandstone,0.1574
JOB-0000875,1,Resin-Coated Sand,432.5,Slickwater,647.8,2647.8,0.04,1.589,2021.1,34.3,3740,31,36.1,4.04,0,Shale,0.1179
JOB-0000109,1,White Sand,690.5,Crosslinked Gel,1179.3,4143.9,0.112,1.081,3326.7,53.7,5873,54,49.6,4.96,0,Carbonate,0.8858
JOB-0000258,0,Ceramic,365.5,Hybrid,1058.6,2946.9,0.1288,1.32,2132.4,46.5,4054,39,45.4,3.51,0,Sandstone,0.7602
JOB-0000160,0,White Sand,462.4,Crosslinked Gel,1519.6,3220.5,0.1148,0.296,2526.6,42.5,5799,43,40.4,1.3,2,Carbonate,0.3583
JOB-0000075,1,Brown Sand,400.5,Hybrid,997.4,3911.9,0.1622,4.232,1946.8,57.7,5487,38,53.2,0.75,0,Sandstone,0.9529
JOB-0000113,1,Brown Sand,524.8,Crosslinked Gel,955.8,2431.8,0.1536,12.665,2161.0,42.1,4306,33,41.0,2.04,0,Carbonate,0.9622
JOB-0000271,1,White Sand,643.3,Slickwater,1125.7,2757.2,0.1193,0.798,2953.4,58.5,4292,56,52.4,2.69,0,Carbonate,0.9264
JOB-0000908,0,White Sand,364.9,Slickwater,496.1,2530.0,0.1223,0.651,1688.7,44.4,4186,26,43.5,7.85,0,Carbonate,0.3171
JOB-0000434,1,Brown Sand,383.6,Hybrid,1180.9,2194.0,0.168,13.927,2076.6,51.2,3887,43,50.0,4.9,1,Sandstone,0.9617
JOB-0000380,1,Ceramic,541.1,Slickwater,653.7,2253.3,0.1985,0.347,2872.6,61.3,3545,38,59.9,2.48,0,Carbonate,0.969
JOB-0000698,1,White Sand,522.6,Hybrid,962.4,2414.7,0.173,1.263,2242.2,54.7,4861,40,55.3,2.91,0,Carbonate,0.9248
JOB-0000959,0,Brown Sand,503.1,Hybrid,1290.6,3009.4,0.0678,0.976,2165.9,48.8,5027,40,50.5,2.35,1,Sandstone,0.4023
JOB-0000147,0,Ceramic,336.1,Slickwater,970.8,3698.5,0.1078,1.513,2138.0,37.0,5004,37,44.5,0.05,0,Carbonate,0.6654
JOB-0000975,0,White Sand,300.5,Slickwater,518.1,3449.4,0.0905,0.956,1479.5,45.4,4834,25,48.3,3.82,0,Carbonate,0.2052
JOB-0000439,1,Ceramic,530.8,Hybrid,1294.1,2883.5,0.1906,4.817,2704.9,44.8,4938,42,46.4,0.3,0,Sandstone,0.9892
JOB-0000315,1,Resin-Coated Sand,437.0,Crosslinked Gel,1277.5,2111.6,0.1464,0.945,2686.4,56.1,3625,40,51.3,3.85,1,Sandstone,0.8857
JOB-0000826,1,Brown Sand,253.4,Crosslinked Gel,730.1,2121.2,0.1701,2.383,1675.9,46.3,4081,30,45.9,0.37,1,Carbonate,0.6666
JOB-0000352,1,White Sand,360.5,Hybrid,1148.1,2717.7,0.185,0.19,2232.2,34.1,4370,37,41.1,8.38,0,Sandstone,0.5792
